state,county,sex,year,total_mean
California,Modoc County,Males,2009,24.23
California,Modoc County,Females,2009,22.66
California,Mono County,Males,2009,20.51
California,Mono County,Females,2009,15.38
California,Monterey County,Males,2009,21.38
California,Monterey County,Females,2009,10.87
California,Napa County,Males,2009,19.3
California,Napa County,Females,2009,12.67
California,Nevada County,Males,2009,19.2
California,Nevada County,Females,2009,16.19
California,Orange County,Males,2009,15.35
California,Orange County,Females,2009,10.51
California,Placer County,Males,2009,16.51
California,Placer County,Females,2009,13.76
California,Plumas County,Males,2009,22.3
California,Plumas County,Females,2009,19.73
California,Riverside County,Males,2009,20.8
California,Riverside County,Females,2009,15.13
California,Sacramento County,Males,2009,19.42
California,Sacramento County,Females,2009,15.45
California,San Benito County,Males,2009,19.25
California,San Benito County,Females,2009,11.89
California,San Bernardino County,Males,2009,23.02
California,San Bernardino County,Females,2009,15.64
California,San Diego County,Males,2009,17.7
California,San Diego County,Females,2009,12.7
California,San Francisco County,Males,2009,16.38
California,San Francisco County,Females,2009,9.23
California,San Joaquin County,Males,2009,22.83
California,San Joaquin County,Females,2009,15.67
California,San Luis Obispo County,Males,2009,18.92
California,San Luis Obispo County,Females,2009,11.62
California,San Mateo County,Males,2009,15.73
California,San Mateo County,Females,2009,8.51
California,Santa Barbara County,Males,2009,17.45
California,Santa Barbara County,Females,2009,10.77
California,Santa Clara County,Males,2009,14.64
California,Santa Clara County,Females,2009,8.78
California,Santa Cruz County,Males,2009,17.16
California,Santa Cruz County,Females,2009,10.22
California,Shasta County,Males,2009,24.2
California,Shasta County,Females,2009,22.85
California,Sierra County,Males,2009,24.63
California,Sierra County,Females,2009,20.15
California,Siskiyou County,Males,2009,21.83
California,Siskiyou County,Females,2009,22.87
California,Solano County,Males,2009,20.26
California,Solano County,Females,2009,14.3
California,Sonoma County,Males,2009,19.93
California,Sonoma County,Females,2009,15.23
California,Stanislaus County,Males,2009,23.33
California,Stanislaus County,Females,2009,15.2
California,Sutter County,Males,2009,22.01
California,Sutter County,Females,2009,16.22
California,Tehama County,Males,2009,25.1
California,Tehama County,Females,2009,22.66
California,Trinity County,Males,2009,22.65
California,Trinity County,Females,2009,23.57
California,Tulare County,Males,2009,21.95
California,Tulare County,Females,2009,13.75
California,Tuolumne County,Males,2009,25.23
California,Tuolumne County,Females,2009,20.81
California,Ventura County,Males,2009,17.55
California,Ventura County,Females,2009,12.02
California,Yolo County,Males,2009,16.31
California,Yolo County,Females,2009,11.14
California,Yuba County,Males,2009,24.3
California,Yuba County,Females,2009,19.46
Colorado,Alamosa County,Males,2009,23.53
Colorado,Alamosa County,Females,2009,18.17
Colorado,Arapahoe County,Males,2009,20.53
Colorado,Arapahoe County,Females,2009,17.27
Colorado,Archuleta County,Males,2009,23.1
Colorado,Archuleta County,Females,2009,19.29
Colorado,Baca County,Males,2009,24.34
Colorado,Baca County,Females,2009,22.48
Colorado,Bent County,Males,2009,32.02
Colorado,Bent County,Females,2009,25.17
Colorado,Adams County/Boulder County/Broomfield County/Jefferson County/Weld County,Males,2009,20.66
Colorado,Adams County/Boulder County/Broomfield County/Jefferson County/Weld County,Females,2009,17.37
Colorado,Chaffee County,Males,2009,23.82
Colorado,Chaffee County,Females,2009,21.2
Colorado,Cheyenne County,Males,2009,25.02
Colorado,Cheyenne County,Females,2009,22.44
Colorado,Clear Creek County,Males,2009,18.63
Colorado,Clear Creek County,Females,2009,16.78
Colorado,Conejos County,Males,2009,22.25
Colorado,Conejos County,Females,2009,17.33
Colorado,Costilla County,Males,2009,26.16
Colorado,Costilla County,Females,2009,20.58
Colorado,Crowley County,Males,2009,34.58
Colorado,Crowley County,Females,2009,25.33
Colorado,Custer County,Males,2009,24.11
Colorado,Custer County,Females,2009,23.23
Colorado,Delta County,Males,2009,25.25
Colorado,Delta County,Females,2009,23.42
Colorado,Denver County,Males,2009,25.4
Colorado,Denver County,Females,2009,18.45
Colorado,Dolores County,Males,2009,23.89
Colorado,Dolores County,Females,2009,21.42
Colorado,Douglas County,Males,2009,13.42
Colorado,Douglas County,Females,2009,9.34
Colorado,Eagle County,Males,2009,16.45
Colorado,Eagle County,Females,2009,12.43
Colorado,Elbert County,Males,2009,18.61
Colorado,Elbert County,Females,2009,15.8
Colorado,El Paso County,Males,2009,21.68
Colorado,El Paso County,Females,2009,18.27
Colorado,Fremont County,Males,2009,31.14
Colorado,Fremont County,Females,2009,28.1
Colorado,Garfield County,Males,2009,23.5
Colorado,Garfield County,Females,2009,18.68
Colorado,Gilpin County,Males,2009,22.85
Colorado,Gilpin County,Females,2009,20.07
Colorado,Grand County,Males,2009,22.04
Colorado,Grand County,Females,2009,19.47
Colorado,Gunnison County,Males,2009,16.27
Colorado,Gunnison County,Females,2009,14.84
Colorado,Hinsdale County,Males,2009,19.27
Colorado,Hinsdale County,Females,2009,14.31
Colorado,Huerfano County,Males,2009,27.59
Colorado,Huerfano County,Females,2009,18.72
Colorado,Jackson County,Males,2009,21.1
Colorado,Jackson County,Females,2009,21.04
Colorado,Kiowa County,Males,2009,21.04
Colorado,Kiowa County,Females,2009,20.71
Colorado,Kit Carson County,Males,2009,27.02
Colorado,Kit Carson County,Females,2009,22.8
Colorado,Lake County,Males,2009,24.14
Colorado,Lake County,Females,2009,19.4
Colorado,La Plata County,Males,2009,19.62
Colorado,La Plata County,Females,2009,16.23
Colorado,Larimer County,Males,2009,18.8
Colorado,Larimer County,Females,2009,16.12
Colorado,Las Animas County,Males,2009,26.2
Colorado,Las Animas County,Females,2009,22.58
Colorado,Lincoln County,Males,2009,32.28
Colorado,Lincoln County,Females,2009,23.53
Colorado,Logan County,Males,2009,29.48
Colorado,Logan County,Females,2009,25.62
Colorado,Mesa County,Males,2009,23.83
Colorado,Mesa County,Females,2009,20.94
Colorado,Mineral County,Males,2009,17.97
Colorado,Mineral County,Females,2009,17.14
Colorado,Moffat County,Males,2009,25.59
Colorado,Moffat County,Females,2009,23.3
Colorado,Montezuma County,Males,2009,22.86
Colorado,Montezuma County,Females,2009,18.26
Colorado,Montrose County,Males,2009,21.95
Colorado,Montrose County,Females,2009,20.2
Colorado,Morgan County,Males,2009,26.78
Colorado,Morgan County,Females,2009,21.14
Colorado,Otero County,Males,2009,29.16
Colorado,Otero County,Females,2009,23.03
Colorado,Ouray County,Males,2009,17.28
Colorado,Ouray County,Females,2009,16.47
Colorado,Park County,Males,2009,21.5
Colorado,Park County,Females,2009,18.29
Colorado,Phillips County,Males,2009,22.89
Colorado,Phillips County,Females,2009,20.78
Colorado,Pitkin County,Males,2009,14.92
Colorado,Pitkin County,Females,2009,12.65
Colorado,Prowers County,Males,2009,24.03
Colorado,Prowers County,Females,2009,20.3
Colorado,Pueblo County,Males,2009,29.4
Colorado,Pueblo County,Females,2009,22.66
Colorado,Rio Blanco County,Males,2009,20.64
Colorado,Rio Blanco County,Females,2009,17.97
Colorado,Rio Grande County,Males,2009,25.86
Colorado,Rio Grande County,Females,2009,18.81
Colorado,Routt County,Males,2009,15.14
Colorado,Routt County,Females,2009,14.23
Colorado,Saguache County,Males,2009,24.33
Colorado,Saguache County,Females,2009,20.02
Colorado,San Juan County,Males,2009,23.67
Colorado,San Juan County,Females,2009,21.22
Colorado,San Miguel County,Males,2009,14.6
Colorado,San Miguel County,Females,2009,11.14
Colorado,Sedgwick County,Males,2009,25.41
Colorado,Sedgwick County,Females,2009,22.62
Colorado,Summit County,Males,2009,17.57
Colorado,Summit County,Females,2009,12.95
Colorado,Teller County,Males,2009,25.08
Colorado,Teller County,Females,2009,23.14
Colorado,Washington County,Males,2009,23.99
Colorado,Washington County,Females,2009,20.42
Colorado,Yuma County,Males,2009,25.04
Colorado,Yuma County,Females,2009,20.15
Connecticut,Fairfield County,Males,2009,17.64
Connecticut,Fairfield County,Females,2009,14.22
Connecticut,Hartford County,Males,2009,21.13
Connecticut,Hartford County,Females,2009,16.15
Connecticut,Litchfield County,Males,2009,22.53
Connecticut,Litchfield County,Females,2009,19.01
Connecticut,Middlesex County,Males,2009,19.87
Connecticut,Middlesex County,Females,2009,17.71
Connecticut,New Haven County,Males,2009,23.33
Connecticut,New Haven County,Females,2009,19.33
Connecticut,New London County,Males,2009,22.2
Connecticut,New London County,Females,2009,17.86
Connecticut,Tolland County,Males,2009,18.2
Connecticut,Tolland County,Females,2009,14.95
Connecticut,Windham County,Males,2009,22.27
Connecticut,Windham County,Females,2009,20.2
Delaware,Kent County,Males,2009,26.28
Delaware,Kent County,Females,2009,23.17
Delaware,New Castle County,Males,2009,23.35
Delaware,New Castle County,Females,2009,18.72
Delaware,Sussex County,Males,2009,27.84
Delaware,Sussex County,Females,2009,23.38
District Of Columbia,District of Columbia,Males,2009,23.11
District Of Columbia,District of Columbia,Females,2009,19.13
Florida,Alachua County,Males,2009,21.35
Florida,Alachua County,Females,2009,17.03
Florida,Baker County,Males,2009,31.74
Florida,Baker County,Females,2009,25.26
Florida,Bay County,Males,2009,30.31
Florida,Bay County,Females,2009,26.58
Florida,Bradford County,Males,2009,35.13
Florida,Bradford County,Females,2009,26.84
Florida,Brevard County,Males,2009,25.17
Florida,Brevard County,Females,2009,24.84
Florida,Broward County,Males,2009,22.68
Florida,Broward County,Females,2009,17.02
Florida,Calhoun County,Males,2009,33.29
Florida,Calhoun County,Females,2009,28.38
Florida,Charlotte County,Males,2009,31.12
Florida,Charlotte County,Females,2009,25.73
Florida,Citrus County,Males,2009,31.67
Florida,Citrus County,Females,2009,32.41
Florida,Clay County,Males,2009,26.5
Florida,Clay County,Females,2009,21.73
Florida,Collier County,Males,2009,22.53
Florida,Collier County,Females,2009,20.2
Florida,Columbia County,Males,2009,33.5
Florida,Columbia County,Females,2009,29.03
Florida,DeSoto County,Males,2009,32.07
Florida,DeSoto County,Females,2009,25.24
Florida,Dixie County,Males,2009,35.94
Florida,Dixie County,Females,2009,32.97
Florida,Duval County,Males,2009,27.62
Florida,Duval County,Females,2009,22.72
Florida,Escambia County,Males,2009,29.31
Florida,Escambia County,Females,2009,26.13
Florida,Flagler County,Males,2009,30.47
Florida,Flagler County,Females,2009,25.58
Florida,Franklin County,Males,2009,32.8
Florida,Franklin County,Females,2009,29.58
Florida,Gadsden County,Males,2009,30.66
Florida,Gadsden County,Females,2009,18.15
Florida,Gilchrist County,Males,2009,29.16
Florida,Gilchrist County,Females,2009,28.18
Florida,Glades County,Males,2009,32.11
Florida,Glades County,Females,2009,26.2
Florida,Gulf County,Males,2009,33.12
Florida,Gulf County,Females,2009,30.35
Florida,Hamilton County,Males,2009,35.92
Florida,Hamilton County,Females,2009,26.8
Florida,Hardee County,Males,2009,25.24
Florida,Hardee County,Females,2009,20.1
Florida,Hendry County,Males,2009,28.64
Florida,Hendry County,Females,2009,20.61
Florida,Hernando County,Males,2009,30.09
Florida,Hernando County,Females,2009,28.88
Florida,Highlands County,Males,2009,30.11
Florida,Highlands County,Females,2009,23.82
Florida,Hillsborough County,Males,2009,24.02
Florida,Hillsborough County,Females,2009,19.61
Florida,Holmes County,Males,2009,34.27
Florida,Holmes County,Females,2009,29.01
Florida,Indian River County,Males,2009,27.19
Florida,Indian River County,Females,2009,24.76
Florida,Jackson County,Males,2009,30.71
Florida,Jackson County,Females,2009,22.23
Florida,Jefferson County,Males,2009,31.23
Florida,Jefferson County,Females,2009,23.53
Florida,Lafayette County,Males,2009,32.71
Florida,Lafayette County,Females,2009,30.12
Florida,Lake County,Males,2009,25.06
Florida,Lake County,Females,2009,22.34
Florida,Lee County,Males,2009,24.31
Florida,Lee County,Females,2009,24.14
Florida,Leon County,Males,2009,20.48
Florida,Leon County,Females,2009,14.97
Florida,Levy County,Males,2009,29.39
Florida,Levy County,Females,2009,29.32
Florida,Liberty County,Males,2009,32.24
Florida,Liberty County,Females,2009,26.38
Florida,Madison County,Males,2009,31.79
Florida,Madison County,Females,2009,24.59
Florida,Manatee County,Males,2009,25.09
Florida,Manatee County,Females,2009,22.69
Florida,Marion County,Males,2009,28.22
Florida,Marion County,Females,2009,23.73
Florida,Martin County,Males,2009,25.57
Florida,Martin County,Females,2009,22.17
Florida,Miami-Dade County,Males,2009,20.63
Florida,Miami-Dade County,Females,2009,13.64
Florida,Monroe County,Males,2009,23.43
Florida,Monroe County,Females,2009,26.02
Florida,Nassau County,Males,2009,26.88
Florida,Nassau County,Females,2009,24.38
Florida,Okaloosa County,Males,2009,29.08
Florida,Okaloosa County,Females,2009,25.88
Florida,Okeechobee County,Males,2009,31.79
Florida,Okeechobee County,Females,2009,28.34
Florida,Orange County,Males,2009,22.09
Florida,Orange County,Females,2009,15.1
Florida,Osceola County,Males,2009,26.24
Florida,Osceola County,Females,2009,19.88
Florida,Palm Beach County,Males,2009,23.32
Florida,Palm Beach County,Females,2009,17.56
Florida,Pasco County,Males,2009,30.17
Florida,Pasco County,Females,2009,29.24
Florida,Pinellas County,Males,2009,29.03
Florida,Pinellas County,Females,2009,27.7
Florida,Polk County,Males,2009,26.58
Florida,Polk County,Females,2009,22.06
Florida,Putnam County,Males,2009,34.6
Florida,Putnam County,Females,2009,26.64
Florida,St. Johns County,Males,2009,22.75
Florida,St. Johns County,Females,2009,18.95
Florida,St. Lucie County,Males,2009,27.84
Florida,St. Lucie County,Females,2009,25.0
Florida,Santa Rosa County,Males,2009,28.48
Florida,Santa Rosa County,Females,2009,23.3
Florida,Sarasota County,Males,2009,28.64
Florida,Sarasota County,Females,2009,23.41
Florida,Seminole County,Males,2009,22.81
Florida,Seminole County,Females,2009,17.91
Florida,Sumter County,Males,2009,28.73
Florida,Sumter County,Females,2009,24.02
Florida,Suwannee County,Males,2009,32.17
Florida,Suwannee County,Females,2009,29.51
Florida,Taylor County,Males,2009,34.75
Florida,Taylor County,Females,2009,29.32
Florida,Union County,Males,2009,36.47
Florida,Union County,Females,2009,27.16
Florida,Volusia County,Males,2009,29.58
Florida,Volusia County,Females,2009,25.41
Florida,Wakulla County,Males,2009,30.3
Florida,Wakulla County,Females,2009,26.97
Florida,Walton County,Males,2009,31.27
Florida,Walton County,Females,2009,27.8
Florida,Washington County,Males,2009,33.26
Florida,Washington County,Females,2009,29.94
Georgia,Appling County,Males,2009,28.82
Georgia,Appling County,Females,2009,23.25
Georgia,Atkinson County,Males,2009,30.04
Georgia,Atkinson County,Females,2009,24.47
Georgia,Bacon County,Males,2009,32.01
Georgia,Bacon County,Females,2009,26.26
Georgia,Baker County,Males,2009,32.08
Georgia,Baker County,Females,2009,21.22
Georgia,Baldwin County,Males,2009,30.09
Georgia,Baldwin County,Females,2009,20.44
Georgia,Banks County,Males,2009,28.52
Georgia,Banks County,Females,2009,24.47
Georgia,Barrow County,Males,2009,28.33
Georgia,Barrow County,Females,2009,20.1
Georgia,Bartow County,Males,2009,28.73
Georgia,Bartow County,Females,2009,24.52
Georgia,Ben Hill County,Males,2009,29.06
Georgia,Ben Hill County,Females,2009,25.33
Georgia,Berrien County,Males,2009,30.18
Georgia,Berrien County,Females,2009,27.91
Georgia,Bibb County,Males,2009,28.65
Georgia,Bibb County,Females,2009,20.43
Georgia,Bleckley County,Males,2009,30.48
Georgia,Bleckley County,Females,2009,23.58
Georgia,Brantley County,Males,2009,30.42
Georgia,Brantley County,Females,2009,29.51
Georgia,Brooks County,Males,2009,29.59
Georgia,Brooks County,Females,2009,24.43
Georgia,Bryan County,Males,2009,23.82
Georgia,Bryan County,Females,2009,20.58
Georgia,Bulloch County,Males,2009,24.66
Georgia,Bulloch County,Females,2009,20.7
Georgia,Burke County,Males,2009,30.96
Georgia,Burke County,Females,2009,22.25
Georgia,Butts County,Males,2009,31.78
Georgia,Butts County,Females,2009,25.3
Georgia,Calhoun County,Males,2009,33.44
Georgia,Calhoun County,Females,2009,20.76
Georgia,Camden County,Males,2009,25.66
Georgia,Camden County,Females,2009,21.55
Georgia,Candler County,Males,2009,27.53
Georgia,Candler County,Females,2009,22.63
Georgia,Carroll County,Males,2009,28.48
Georgia,Carroll County,Females,2009,23.66
Georgia,Catoosa County,Males,2009,28.08
Georgia,Catoosa County,Females,2009,23.27
Georgia,Charlton County,Males,2009,35.29
Georgia,Charlton County,Females,2009,26.01
Georgia,Chatham County,Males,2009,26.11
Georgia,Chatham County,Females,2009,19.72
Georgia,Chattahoochee County,Males,2009,21.32
Georgia,Chattahoochee County,Females,2009,17.76
Georgia,Chattooga County,Males,2009,33.71
Georgia,Chattooga County,Females,2009,25.64
Georgia,Cherokee County,Males,2009,21.46
Georgia,Cherokee County,Females,2009,19.54
Georgia,Clarke County,Males,2009,21.87
Georgia,Clarke County,Females,2009,15.26
Georgia,Clay County,Males,2009,33.01
Georgia,Clay County,Females,2009,21.72
Georgia,Clayton County,Males,2009,26.63
Georgia,Clayton County,Females,2009,16.9
Georgia,Clinch County,Males,2009,32.23
Georgia,Clinch County,Females,2009,24.23
Georgia,Cobb County,Males,2009,18.69
Georgia,Cobb County,Females,2009,15.51
Georgia,Coffee County,Males,2009,29.59
Georgia,Coffee County,Females,2009,23.81
Georgia,Colquitt County,Males,2009,29.28
Georgia,Colquitt County,Females,2009,25.74
Georgia,Columbia County,Males,2009,21.76
Georgia,Columbia County,Females,2009,18.15
Georgia,Cook County,Males,2009,30.48
Georgia,Cook County,Females,2009,27.69
Georgia,Coweta County,Males,2009,23.39
Georgia,Coweta County,Females,2009,19.83
Georgia,Crawford County,Males,2009,29.55
Georgia,Crawford County,Females,2009,24.95
Georgia,Crisp County,Males,2009,31.91
Georgia,Crisp County,Females,2009,25.92
Georgia,Dade County,Males,2009,23.64
Georgia,Dade County,Females,2009,23.74
Georgia,Dawson County,Males,2009,25.52
Georgia,Dawson County,Females,2009,22.97
Georgia,Decatur County,Males,2009,31.6
Georgia,Decatur County,Females,2009,21.24
Georgia,DeKalb County,Males,2009,19.26
Georgia,DeKalb County,Females,2009,13.44
Georgia,Dodge County,Males,2009,29.66
Georgia,Dodge County,Females,2009,23.61
Georgia,Dooly County,Males,2009,34.82
Georgia,Dooly County,Females,2009,23.12
Georgia,Dougherty County,Males,2009,31.5
Georgia,Dougherty County,Females,2009,18.72
Georgia,Douglas County,Males,2009,25.03
Georgia,Douglas County,Females,2009,21.17
Georgia,Early County,Males,2009,30.13
Georgia,Early County,Females,2009,22.45
Georgia,Echols County,Males,2009,30.31
Georgia,Echols County,Females,2009,26.11
Georgia,Effingham County,Males,2009,26.02
Georgia,Effingham County,Females,2009,23.26
Georgia,Elbert County,Males,2009,30.05
Georgia,Elbert County,Females,2009,23.7
Georgia,Emanuel County,Males,2009,31.39
Georgia,Emanuel County,Females,2009,23.5
Georgia,Evans County,Males,2009,32.21
Georgia,Evans County,Females,2009,24.54
Georgia,Fannin County,Males,2009,28.18
Georgia,Fannin County,Females,2009,25.42
Georgia,Fayette County,Males,2009,18.05
Georgia,Fayette County,Females,2009,15.58
Georgia,Floyd County,Males,2009,30.11
Georgia,Floyd County,Females,2009,21.65
Georgia,Forsyth County,Males,2009,19.23
Georgia,Forsyth County,Females,2009,13.19
Georgia,Franklin County,Males,2009,28.11
Georgia,Franklin County,Females,2009,24.24
Georgia,Fulton County,Males,2009,19.52
Georgia,Fulton County,Females,2009,13.69
Georgia,Gilmer County,Males,2009,28.68
Georgia,Gilmer County,Females,2009,26.13
Georgia,Glascock County,Males,2009,29.42
Georgia,Glascock County,Females,2009,25.24
Georgia,Glynn County,Males,2009,25.02
Georgia,Glynn County,Females,2009,21.13
Georgia,Gordon County,Males,2009,29.37
Georgia,Gordon County,Females,2009,25.53
Georgia,Grady County,Males,2009,31.99
Georgia,Grady County,Females,2009,20.29
Georgia,Greene County,Males,2009,29.41
Georgia,Greene County,Females,2009,19.92
Georgia,Gwinnett County,Males,2009,20.67
Georgia,Gwinnett County,Females,2009,12.9
Georgia,Habersham County,Males,2009,26.01
Georgia,Habersham County,Females,2009,22.96
Georgia,Hall County,Males,2009,26.99
Georgia,Hall County,Females,2009,17.98
Georgia,Hancock County,Males,2009,32.61
Georgia,Hancock County,Females,2009,19.8
Georgia,Haralson County,Males,2009,31.75
Georgia,Haralson County,Females,2009,27.71
Georgia,Harris County,Males,2009,22.07
Georgia,Harris County,Females,2009,17.78
Georgia,Hart County,Males,2009,27.0
Georgia,Hart County,Females,2009,22.73
Georgia,Heard County,Males,2009,32.55
Georgia,Heard County,Females,2009,28.79
Georgia,Henry County,Males,2009,23.4
Georgia,Henry County,Females,2009,17.0
Georgia,Houston County,Males,2009,26.37
Georgia,Houston County,Females,2009,20.66
Georgia,Irwin County,Males,2009,30.65
Georgia,Irwin County,Females,2009,25.86
Georgia,Jackson County,Males,2009,26.96
Georgia,Jackson County,Females,2009,19.55
Georgia,Jasper County,Males,2009,27.66
Georgia,Jasper County,Females,2009,21.83
Georgia,Jeff Davis County,Males,2009,28.21
Georgia,Jeff Davis County,Females,2009,22.34
Georgia,Jefferson County,Males,2009,30.88
Georgia,Jefferson County,Females,2009,22.41
Georgia,Jenkins County,Males,2009,30.6
Georgia,Jenkins County,Females,2009,22.96
Georgia,Johnson County,Males,2009,33.31
Georgia,Johnson County,Females,2009,23.81
Georgia,Jones County,Males,2009,27.17
Georgia,Jones County,Females,2009,21.08
Georgia,Lamar County,Males,2009,29.48
Georgia,Lamar County,Females,2009,23.72
Georgia,Lanier County,Males,2009,30.76
Georgia,Lanier County,Females,2009,25.04
Georgia,Laurens County,Males,2009,28.46
Georgia,Laurens County,Females,2009,20.26
Georgia,Lee County,Males,2009,27.02
Georgia,Lee County,Females,2009,22.33
Georgia,Liberty County,Males,2009,27.86
Georgia,Liberty County,Females,2009,19.87
Georgia,Lincoln County,Males,2009,29.78
Georgia,Lincoln County,Females,2009,25.16
Georgia,Long County,Males,2009,31.56
Georgia,Long County,Females,2009,24.79
Georgia,Lowndes County,Males,2009,28.43
Georgia,Lowndes County,Females,2009,22.68
Georgia,Lumpkin County,Males,2009,25.1
Georgia,Lumpkin County,Females,2009,20.75
Georgia,McDuffie County,Males,2009,31.34
Georgia,McDuffie County,Females,2009,26.02
Georgia,McIntosh County,Males,2009,30.59
Georgia,McIntosh County,Females,2009,23.04
Georgia,Macon County,Males,2009,34.5
Georgia,Macon County,Females,2009,22.14
Georgia,Madison County,Males,2009,30.35
Georgia,Madison County,Females,2009,22.91
Georgia,Marion County,Males,2009,32.41
Georgia,Marion County,Females,2009,26.28
Georgia,Meriwether County,Males,2009,31.85
Georgia,Meriwether County,Females,2009,25.21
Georgia,Miller County,Males,2009,29.03
Georgia,Miller County,Females,2009,23.85
Georgia,Mitchell County,Males,2009,34.61
Georgia,Mitchell County,Females,2009,22.64
Georgia,Monroe County,Males,2009,27.93
Georgia,Monroe County,Females,2009,21.92
Georgia,Montgomery County,Males,2009,26.62
Georgia,Montgomery County,Females,2009,22.17
Georgia,Morgan County,Males,2009,24.52
Georgia,Morgan County,Females,2009,19.88
Georgia,Murray County,Males,2009,32.19
Georgia,Murray County,Females,2009,28.09
Georgia,Muscogee County,Males,2009,29.85
Georgia,Muscogee County,Females,2009,20.83
Georgia,Newton County,Males,2009,27.73
Georgia,Newton County,Females,2009,20.05
Georgia,Oconee County,Males,2009,17.3
Georgia,Oconee County,Females,2009,14.48
Georgia,Oglethorpe County,Males,2009,28.0
Georgia,Oglethorpe County,Females,2009,22.74
Georgia,Paulding County,Males,2009,25.63
Georgia,Paulding County,Females,2009,22.58
Georgia,Peach County,Males,2009,28.48
Georgia,Peach County,Females,2009,21.39
Georgia,Pickens County,Males,2009,25.93
Georgia,Pickens County,Females,2009,25.09
Georgia,Pierce County,Males,2009,28.65
Georgia,Pierce County,Females,2009,24.71
Georgia,Pike County,Males,2009,24.8
Georgia,Pike County,Females,2009,22.76
Georgia,Polk County,Males,2009,31.95
Georgia,Polk County,Females,2009,25.65
Georgia,Pulaski County,Males,2009,32.8
Georgia,Pulaski County,Females,2009,27.06
Georgia,Putnam County,Males,2009,26.9
Georgia,Putnam County,Females,2009,19.13
Georgia,Quitman County,Males,2009,33.52
Georgia,Quitman County,Females,2009,23.66
Georgia,Rabun County,Males,2009,23.72
Georgia,Rabun County,Females,2009,21.74
Georgia,Randolph County,Males,2009,29.65
Georgia,Randolph County,Females,2009,21.07
Georgia,Richmond County,Males,2009,29.06
Georgia,Richmond County,Females,2009,22.24
Georgia,Rockdale County,Males,2009,24.1
Georgia,Rockdale County,Females,2009,16.47
Georgia,Schley County,Males,2009,30.13
Georgia,Schley County,Females,2009,23.6
Georgia,Screven County,Males,2009,30.32
Georgia,Screven County,Females,2009,23.13
Georgia,Seminole County,Males,2009,28.27
Georgia,Seminole County,Females,2009,21.82
Georgia,Spalding County,Males,2009,28.9
Georgia,Spalding County,Females,2009,23.78
Georgia,Stephens County,Males,2009,27.86
Georgia,Stephens County,Females,2009,25.2
Georgia,Stewart County,Males,2009,29.27
Georgia,Stewart County,Females,2009,20.67
Georgia,Sumter County,Males,2009,29.63
Georgia,Sumter County,Females,2009,20.36
Georgia,Talbot County,Males,2009,31.49
Georgia,Talbot County,Females,2009,21.61
Georgia,Taliaferro County,Males,2009,32.91
Georgia,Taliaferro County,Females,2009,24.66
Georgia,Tattnall County,Males,2009,32.78
Georgia,Tattnall County,Females,2009,22.5
Georgia,Taylor County,Males,2009,31.78
Georgia,Taylor County,Females,2009,25.83
Georgia,Telfair County,Males,2009,30.55
Georgia,Telfair County,Females,2009,25.08
Georgia,Terrell County,Males,2009,33.75
Georgia,Terrell County,Females,2009,23.12
Georgia,Thomas County,Males,2009,29.52
Georgia,Thomas County,Females,2009,21.31
Georgia,Tift County,Males,2009,28.04
Georgia,Tift County,Females,2009,23.22
Georgia,Toombs County,Males,2009,26.82
Georgia,Toombs County,Females,2009,22.63
Georgia,Towns County,Males,2009,25.72
Georgia,Towns County,Females,2009,22.12
Georgia,Treutlen County,Males,2009,33.23
Georgia,Treutlen County,Females,2009,25.75
Georgia,Troup County,Males,2009,28.95
Georgia,Troup County,Females,2009,22.06
Georgia,Turner County,Males,2009,31.57
Georgia,Turner County,Females,2009,25.83
Georgia,Twiggs County,Males,2009,31.91
Georgia,Twiggs County,Females,2009,25.24
Georgia,Union County,Males,2009,24.9
Georgia,Union County,Females,2009,20.18
Georgia,Upson County,Males,2009,30.98
Georgia,Upson County,Females,2009,25.77
Georgia,Walker County,Males,2009,30.36
Georgia,Walker County,Females,2009,25.07
Georgia,Walton County,Males,2009,25.93
Georgia,Walton County,Females,2009,22.83
Georgia,Ware County,Males,2009,30.51
Georgia,Ware County,Females,2009,23.26
Georgia,Warren County,Males,2009,32.28
Georgia,Warren County,Females,2009,24.34
Georgia,Washington County,Males,2009,33.0
Georgia,Washington County,Females,2009,22.44
Georgia,Wayne County,Males,2009,29.96
Georgia,Wayne County,Females,2009,24.42
Georgia,Webster County,Males,2009,28.44
Georgia,Webster County,Females,2009,19.5
Georgia,Wheeler County,Males,2009,34.82
Georgia,Wheeler County,Females,2009,24.15
Georgia,White County,Males,2009,25.65
Georgia,White County,Females,2009,21.04
Georgia,Whitfield County,Males,2009,30.1
Georgia,Whitfield County,Females,2009,22.57
Georgia,Wilcox County,Males,2009,32.54
Georgia,Wilcox County,Females,2009,24.62
Georgia,Wilkes County,Males,2009,29.91
Georgia,Wilkes County,Females,2009,24.56
Georgia,Wilkinson County,Males,2009,29.37
Georgia,Wilkinson County,Females,2009,21.57
Georgia,Worth County,Males,2009,30.33
Georgia,Worth County,Females,2009,27.59
Hawaii,Hawaii County,Males,2009,23.94
Hawaii,Hawaii County,Females,2009,20.38
Hawaii,Honolulu County,Males,2009,19.93
Hawaii,Honolulu County,Females,2009,15.48
Hawaii,Kauai County,Males,2009,24.06
Hawaii,Kauai County,Females,2009,17.34
Hawaii,Kalawao County/Maui County,Males,2009,21.16
Hawaii,Kalawao County/Maui County,Females,2009,18.09
Idaho,Ada County,Males,2009,20.97
