state,county,sex,year,total_mean
Virginia,Portsmouth City,Males,2005,30.0
Virginia,Radford City,Males,2005,22.77
Virginia,Richmond City,Males,2005,28.35
Virginia,Roanoke City,Males,2005,30.87
Virginia,Salem City,Males,2005,26.94
Virginia,Staunton City,Males,2005,29.79
Virginia,Suffolk City,Males,2005,25.15
Virginia,Virginia Beach City,Males,2005,23.25
Virginia,Williamsburg City,Males,2005,18.92
Virginia,Winchester City,Males,2005,29.67
Washington,Adams County,Males,2005,20.92
Washington,Asotin County,Males,2005,27.7
Washington,Benton County,Males,2005,21.22
Washington,Chelan County,Males,2005,22.18
Washington,Clallam County,Males,2005,26.92
Washington,Clark County,Males,2005,23.68
Washington,Columbia County,Males,2005,22.36
Washington,Cowlitz County,Males,2005,27.88
Washington,Douglas County,Males,2005,23.89
Washington,Ferry County,Males,2005,28.5
Washington,Franklin County,Males,2005,21.61
Washington,Garfield County,Males,2005,22.58
Washington,Grant County,Males,2005,24.42
Washington,Grays Harbor County,Males,2005,29.84
Washington,Island County,Males,2005,21.8
Washington,Jefferson County,Males,2005,23.47
Washington,King County,Males,2005,18.6
Washington,Kitsap County,Males,2005,24.17
Washington,Kittitas County,Males,2005,20.02
Washington,Klickitat County,Males,2005,24.14
Washington,Lewis County,Males,2005,25.92
Washington,Lincoln County,Males,2005,21.61
Washington,Mason County,Males,2005,29.44
Washington,Okanogan County,Males,2005,27.81
Washington,Pacific County,Males,2005,29.66
Washington,Pend Oreille County,Males,2005,28.54
Washington,Pierce County,Males,2005,24.3
Washington,San Juan County,Males,2005,19.64
Washington,Skagit County,Males,2005,22.76
Washington,Skamania County,Males,2005,23.67
Washington,Snohomish County,Males,2005,23.22
Washington,Spokane County,Males,2005,24.64
Washington,Stevens County,Males,2005,27.32
Washington,Thurston County,Males,2005,24.2
Washington,Wahkiakum County,Males,2005,24.64
Washington,Walla Walla County,Males,2005,20.51
Washington,Whatcom County,Males,2005,22.2
Washington,Whitman County,Males,2005,14.34
Washington,Yakima County,Males,2005,24.19
West Virginia,Barbour County,Males,2005,29.64
West Virginia,Berkeley County,Males,2005,31.73
West Virginia,Boone County,Males,2005,32.43
West Virginia,Braxton County,Males,2005,32.29
West Virginia,Brooke County,Males,2005,32.51
West Virginia,Cabell County,Males,2005,30.67
West Virginia,Calhoun County,Males,2005,33.58
West Virginia,Clay County,Males,2005,30.92
West Virginia,Doddridge County,Males,2005,32.09
West Virginia,Fayette County,Males,2005,30.96
West Virginia,Gilmer County,Males,2005,31.02
West Virginia,Grant County,Males,2005,29.07
West Virginia,Greenbrier County,Males,2005,28.64
West Virginia,Hampshire County,Males,2005,29.21
West Virginia,Hancock County,Males,2005,30.73
West Virginia,Hardy County,Males,2005,32.39
West Virginia,Harrison County,Males,2005,26.87
West Virginia,Jackson County,Males,2005,30.12
West Virginia,Jefferson County,Males,2005,27.46
West Virginia,Kanawha County,Males,2005,27.4
West Virginia,Lewis County,Males,2005,31.3
West Virginia,Lincoln County,Males,2005,34.49
West Virginia,Logan County,Males,2005,34.46
West Virginia,McDowell County,Males,2005,36.19
West Virginia,Marion County,Males,2005,25.82
West Virginia,Marshall County,Males,2005,30.47
West Virginia,Mason County,Males,2005,34.43
West Virginia,Mercer County,Males,2005,32.59
West Virginia,Mineral County,Males,2005,28.14
West Virginia,Mingo County,Males,2005,33.46
West Virginia,Monongalia County,Males,2005,22.63
West Virginia,Monroe County,Males,2005,28.45
West Virginia,Morgan County,Males,2005,30.34
West Virginia,Nicholas County,Males,2005,29.67
West Virginia,Ohio County,Males,2005,29.54
West Virginia,Pendleton County,Males,2005,27.03
West Virginia,Pleasants County,Males,2005,32.0
West Virginia,Pocahontas County,Males,2005,29.55
West Virginia,Preston County,Males,2005,30.3
West Virginia,Putnam County,Males,2005,26.31
West Virginia,Raleigh County,Males,2005,30.58
West Virginia,Randolph County,Males,2005,28.6
West Virginia,Ritchie County,Males,2005,31.59
West Virginia,Roane County,Males,2005,34.29
West Virginia,Summers County,Males,2005,33.15
West Virginia,Taylor County,Males,2005,29.31
West Virginia,Tucker County,Males,2005,29.02
West Virginia,Tyler County,Males,2005,31.15
West Virginia,Upshur County,Males,2005,27.98
West Virginia,Wayne County,Males,2005,32.67
West Virginia,Webster County,Males,2005,32.23
West Virginia,Wetzel County,Males,2005,29.25
West Virginia,Wirt County,Males,2005,30.91
West Virginia,Wood County,Males,2005,30.48
West Virginia,Wyoming County,Males,2005,33.76
Wisconsin,Adams County,Males,2005,30.36
Wisconsin,Ashland County,Males,2005,27.6
Wisconsin,Barron County,Males,2005,28.16
Wisconsin,Bayfield County,Males,2005,25.01
Wisconsin,Brown County,Males,2005,25.47
Wisconsin,Buffalo County,Males,2005,25.77
Wisconsin,Burnett County,Males,2005,27.79
Wisconsin,Calumet County,Males,2005,23.02
Wisconsin,Chippewa County,Males,2005,26.74
Wisconsin,Clark County,Males,2005,28.35
Wisconsin,Columbia County,Males,2005,27.62
Wisconsin,Crawford County,Males,2005,24.81
Wisconsin,Dane County,Males,2005,19.62
Wisconsin,Dodge County,Males,2005,28.24
Wisconsin,Door County,Males,2005,24.87
Wisconsin,Douglas County,Males,2005,28.18
Wisconsin,Dunn County,Males,2005,24.09
Wisconsin,Eau Claire County,Males,2005,23.91
Wisconsin,Florence County,Males,2005,26.97
Wisconsin,Fond du Lac County,Males,2005,25.96
Wisconsin,Forest County,Males,2005,30.34
Wisconsin,Grant County,Males,2005,23.81
Wisconsin,Green County,Males,2005,25.63
Wisconsin,Green Lake County,Males,2005,27.29
Wisconsin,Iowa County,Males,2005,23.25
Wisconsin,Iron County,Males,2005,25.31
Wisconsin,Jackson County,Males,2005,31.51
Wisconsin,Jefferson County,Males,2005,26.71
Wisconsin,Juneau County,Males,2005,29.26
Wisconsin,Kenosha County,Males,2005,30.04
Wisconsin,Kewaunee County,Males,2005,27.82
Wisconsin,La Crosse County,Males,2005,25.28
Wisconsin,Lafayette County,Males,2005,25.03
Wisconsin,Langlade County,Males,2005,28.26
Wisconsin,Lincoln County,Males,2005,28.19
Wisconsin,Manitowoc County,Males,2005,28.74
Wisconsin,Marathon County,Males,2005,24.46
Wisconsin,Marinette County,Males,2005,28.66
Wisconsin,Marquette County,Males,2005,30.28
Wisconsin,Menominee County,Males,2005,39.71
Wisconsin,Milwaukee County,Males,2005,31.76
Wisconsin,Monroe County,Males,2005,29.12
Wisconsin,Oconto County,Males,2005,27.95
Wisconsin,Oneida County,Males,2005,25.78
Wisconsin,Outagamie County,Males,2005,23.43
Wisconsin,Ozaukee County,Males,2005,20.89
Wisconsin,Pepin County,Males,2005,25.82
Wisconsin,Pierce County,Males,2005,22.8
Wisconsin,Polk County,Males,2005,26.95
Wisconsin,Portage County,Males,2005,23.08
Wisconsin,Price County,Males,2005,26.57
Wisconsin,Racine County,Males,2005,31.77
Wisconsin,Richland County,Males,2005,26.1
Wisconsin,Rock County,Males,2005,30.12
Wisconsin,Rusk County,Males,2005,28.52
Wisconsin,St. Croix County,Males,2005,22.86
Wisconsin,Sauk County,Males,2005,26.54
Wisconsin,Sawyer County,Males,2005,29.17
Wisconsin,Shawano County,Males,2005,27.25
Wisconsin,Sheboygan County,Males,2005,27.26
Wisconsin,Taylor County,Males,2005,27.91
Wisconsin,Trempealeau County,Males,2005,27.39
Wisconsin,Vernon County,Males,2005,25.04
Wisconsin,Vilas County,Males,2005,24.73
Wisconsin,Walworth County,Males,2005,26.37
Wisconsin,Washburn County,Males,2005,26.55
Wisconsin,Washington County,Males,2005,24.52
Wisconsin,Waukesha County,Males,2005,22.12
Wisconsin,Waupaca County,Males,2005,27.4
Wisconsin,Waushara County,Males,2005,29.34
Wisconsin,Winnebago County,Males,2005,24.78
Wisconsin,Wood County,Males,2005,27.08
Wyoming,Albany County,Males,2005,16.58
Wyoming,Big Horn County,Males,2005,25.03
Wyoming,Campbell County,Males,2005,26.56
Wyoming,Carbon County,Males,2005,26.85
Wyoming,Converse County,Males,2005,26.4
Wyoming,Crook County,Males,2005,23.91
Wyoming,Fremont County,Males,2005,26.84
Wyoming,Goshen County,Males,2005,25.76
Wyoming,Hot Springs County,Males,2005,23.46
Wyoming,Johnson County,Males,2005,24.53
Wyoming,Laramie County,Males,2005,27.18
Wyoming,Lincoln County,Males,2005,21.79
Wyoming,Natrona County,Males,2005,29.25
Wyoming,Niobrara County,Males,2005,24.8
Wyoming,Park County,Males,2005,22.52
Wyoming,Platte County,Males,2005,25.55
Wyoming,Sheridan County,Males,2005,26.4
Wyoming,Sublette County,Males,2005,21.73
Wyoming,Sweetwater County,Males,2005,26.55
Wyoming,Teton County,Males,2005,16.6
Wyoming,Uinta County,Males,2005,23.98
Wyoming,Washakie County,Males,2005,25.21
Wyoming,Weston County,Males,2005,25.89
Alabama,Autauga County,Males,2006,29.53
Alabama,Baldwin County,Males,2006,26.91
Alabama,Barbour County,Males,2006,34.14
Alabama,Bibb County,Males,2006,33.57
Alabama,Blount County,Males,2006,31.37
Alabama,Bullock County,Males,2006,35.7
Alabama,Butler County,Males,2006,32.59
Alabama,Calhoun County,Males,2006,29.58
Alabama,Chambers County,Males,2006,33.57
Alabama,Cherokee County,Males,2006,30.33
Alabama,Chilton County,Males,2006,32.16
Alabama,Choctaw County,Males,2006,29.06
Alabama,Clarke County,Males,2006,29.05
Alabama,Clay County,Males,2006,30.34
Alabama,Cleburne County,Males,2006,31.66
Alabama,Coffee County,Males,2006,27.86
Alabama,Colbert County,Males,2006,30.46
Alabama,Conecuh County,Males,2006,31.32
Alabama,Coosa County,Males,2006,34.37
Alabama,Covington County,Males,2006,33.14
Alabama,Crenshaw County,Males,2006,30.87
Alabama,Cullman County,Males,2006,33.29
Alabama,Dale County,Males,2006,28.45
Alabama,Dallas County,Males,2006,31.47
Alabama,DeKalb County,Males,2006,30.34
Alabama,Elmore County,Males,2006,30.85
Alabama,Escambia County,Males,2006,34.35
Alabama,Etowah County,Males,2006,30.79
Alabama,Fayette County,Males,2006,29.96
Alabama,Franklin County,Males,2006,31.37
Alabama,Geneva County,Males,2006,34.52
Alabama,Greene County,Males,2006,31.55
Alabama,Hale County,Males,2006,31.82
Alabama,Henry County,Males,2006,29.77
Alabama,Houston County,Males,2006,28.4
Alabama,Jackson County,Males,2006,32.4
Alabama,Jefferson County,Males,2006,29.29
Alabama,Lamar County,Males,2006,30.92
Alabama,Lauderdale County,Males,2006,29.72
Alabama,Lawrence County,Males,2006,33.09
Alabama,Lee County,Males,2006,24.77
Alabama,Limestone County,Males,2006,30.58
Alabama,Lowndes County,Males,2006,32.5
Alabama,Macon County,Males,2006,29.95
Alabama,Madison County,Males,2006,24.82
Alabama,Marengo County,Males,2006,28.2
Alabama,Marion County,Males,2006,31.67
Alabama,Marshall County,Males,2006,32.9
Alabama,Mobile County,Males,2006,32.13
Alabama,Monroe County,Males,2006,30.32
Alabama,Montgomery County,Males,2006,27.04
Alabama,Morgan County,Males,2006,31.47
Alabama,Perry County,Males,2006,31.28
Alabama,Pickens County,Males,2006,28.71
Alabama,Pike County,Males,2006,27.37
Alabama,Randolph County,Males,2006,31.1
Alabama,Russell County,Males,2006,33.33
Alabama,St. Clair County,Males,2006,31.64
Alabama,Shelby County,Males,2006,22.41
Alabama,Sumter County,Males,2006,30.3
Alabama,Talladega County,Males,2006,31.79
Alabama,Tallapoosa County,Males,2006,30.78
Alabama,Tuscaloosa County,Males,2006,24.34
Alabama,Walker County,Males,2006,31.58
Alabama,Washington County,Males,2006,29.64
Alabama,Wilcox County,Males,2006,28.61
Alabama,Winston County,Males,2006,33.54
Alaska,Aleutians East Borough,Males,2006,36.13
Alaska,Aleutians West Census Area,Males,2006,37.11
Alaska,Anchorage Municipality,Males,2006,23.25
Alaska,Bethel Census Area,Males,2006,39.89
Alaska,Bristol Bay Borough,Males,2006,31.65
Alaska,Denali Borough/Yukon-Koyukuk Census Area,Males,2006,37.73
Alaska,Dillingham Census Area,Males,2006,37.64
Alaska,Fairbanks North Star Borough,Males,2006,23.47
Alaska,Haines Borough,Males,2006,21.97
Alaska,Juneau City and Borough,Males,2006,22.77
Alaska,Kenai Peninsula Borough,Males,2006,28.02
Alaska,Kodiak Island Borough,Males,2006,27.86
Alaska,Lake and Peninsula Borough,Males,2006,37.7
Alaska,Matanuska-Susitna Borough,Males,2006,29.52
Alaska,Nome Census Area,Males,2006,47.09
Alaska,North Slope Borough,Males,2006,41.46
Alaska,Northwest Arctic Borough,Males,2006,48.5
Alaska,Sitka City and Borough,Males,2006,27.92
Alaska,Hoonah-Angoon Census Area/Skagway Municipality/Yakutat City and Borough,Males,2006,28.66
Alaska,Southeast Fairbanks Census Area,Males,2006,29.27
Alaska,Valdez-Cordova Census Area,Males,2006,28.36
Alaska,Wade Hampton Census Area,Males,2006,46.4
Alaska,Ketchikan Gateway Borough/Petersburg Census Area/Prince of Wales-Hyder Census Area/Wrangell City and Borough,Males,2006,29.16
Arizona,Apache County,Males,2006,31.42
Arizona,Cochise County,Males,2006,29.47
Arizona,Coconino County,Males,2006,24.33
Arizona,Gila County,Males,2006,29.39
Arizona,Graham County,Males,2006,27.14
Arizona,Greenlee County,Males,2006,25.73
Arizona,La Paz County,Males,2006,28.89
Arizona,Maricopa County,Males,2006,24.51
Arizona,Mohave County,Males,2006,32.39
Arizona,Navajo County,Males,2006,29.0
Arizona,Pima County,Males,2006,25.33
Arizona,Pinal County,Males,2006,26.61
Arizona,Santa Cruz County,Males,2006,29.29
Arizona,Yavapai County,Males,2006,26.2
Arizona,Yuma County,Males,2006,23.83
Arkansas,Arkansas County,Males,2006,30.63
Arkansas,Ashley County,Males,2006,31.22
Arkansas,Baxter County,Males,2006,32.09
Arkansas,Benton County,Males,2006,27.34
Arkansas,Boone County,Males,2006,29.99
Arkansas,Bradley County,Males,2006,34.89
Arkansas,Calhoun County,Males,2006,32.01
Arkansas,Carroll County,Males,2006,31.88
Arkansas,Chicot County,Males,2006,35.33
Arkansas,Clark County,Males,2006,27.55
Arkansas,Clay County,Males,2006,36.32
Arkansas,Cleburne County,Males,2006,28.88
Arkansas,Cleveland County,Males,2006,28.66
Arkansas,Columbia County,Males,2006,27.41
Arkansas,Conway County,Males,2006,31.09
Arkansas,Craighead County,Males,2006,29.69
Arkansas,Crawford County,Males,2006,30.75
Arkansas,Crittenden County,Males,2006,34.54
Arkansas,Cross County,Males,2006,31.69
Arkansas,Dallas County,Males,2006,32.1
Arkansas,Desha County,Males,2006,32.12
Arkansas,Drew County,Males,2006,28.96
Arkansas,Faulkner County,Males,2006,25.18
Arkansas,Franklin County,Males,2006,30.42
Arkansas,Fulton County,Males,2006,32.95
Arkansas,Garland County,Males,2006,33.13
Arkansas,Grant County,Males,2006,27.87
Arkansas,Greene County,Males,2006,33.51
Arkansas,Hempstead County,Males,2006,31.18
Arkansas,Hot Spring County,Males,2006,31.8
Arkansas,Howard County,Males,2006,31.79
Arkansas,Independence County,Males,2006,28.91
Arkansas,Izard County,Males,2006,31.15
Arkansas,Jackson County,Males,2006,33.08
Arkansas,Jefferson County,Males,2006,32.25
Arkansas,Johnson County,Males,2006,32.2
Arkansas,Lafayette County,Males,2006,30.9
Arkansas,Lawrence County,Males,2006,32.29
Arkansas,Lee County,Males,2006,35.47
Arkansas,Lincoln County,Males,2006,33.12
Arkansas,Little River County,Males,2006,31.05
Arkansas,Logan County,Males,2006,32.18
Arkansas,Lonoke County,Males,2006,29.14
Arkansas,Madison County,Males,2006,30.3
Arkansas,Marion County,Males,2006,30.81
Arkansas,Miller County,Males,2006,33.44
Arkansas,Mississippi County,Males,2006,35.21
Arkansas,Monroe County,Males,2006,31.59
Arkansas,Montgomery County,Males,2006,29.52
Arkansas,Nevada County,Males,2006,32.48
Arkansas,Newton County,Males,2006,30.62
Arkansas,Ouachita County,Males,2006,32.89
Arkansas,Perry County,Males,2006,31.16
Arkansas,Phillips County,Males,2006,34.16
Arkansas,Pike County,Males,2006,30.36
Arkansas,Poinsett County,Males,2006,33.12
Arkansas,Polk County,Males,2006,30.4
Arkansas,Pope County,Males,2006,29.07
Arkansas,Prairie County,Males,2006,32.28
Arkansas,Pulaski County,Males,2006,26.87
Arkansas,Randolph County,Males,2006,33.39
Arkansas,St. Francis County,Males,2006,34.74
Arkansas,Saline County,Males,2006,29.26
Arkansas,Scott County,Males,2006,30.88
Arkansas,Searcy County,Males,2006,32.75
Arkansas,Sebastian County,Males,2006,30.06
Arkansas,Sevier County,Males,2006,31.6
Arkansas,Sharp County,Males,2006,34.22
Arkansas,Stone County,Males,2006,32.5
Arkansas,Union County,Males,2006,31.66
Arkansas,Van Buren County,Males,2006,29.96
Arkansas,Washington County,Males,2006,24.68
Arkansas,White County,Males,2006,27.98
Arkansas,Woodruff County,Males,2006,31.93
Arkansas,Yell County,Males,2006,33.4
California,Alameda County,Males,2006,19.0
California,Alpine County,Males,2006,23.61
California,Amador County,Males,2006,25.6
California,Butte County,Males,2006,22.81
California,Calaveras County,Males,2006,23.88
California,Colusa County,Males,2006,26.2
California,Contra Costa County,Males,2006,18.5
California,Del Norte County,Males,2006,27.87
California,El Dorado County,Males,2006,20.5
California,Fresno County,Males,2006,23.4
California,Glenn County,Males,2006,25.26
California,Humboldt County,Males,2006,23.14
California,Imperial County,Males,2006,22.16
California,Inyo County,Males,2006,24.47
California,Kern County,Males,2006,24.79
California,Kings County,Males,2006,26.59
California,Lake County,Males,2006,25.62
California,Lassen County,Males,2006,28.97
California,Los Angeles County,Males,2006,22.16
California,Madera County,Males,2006,25.61
California,Marin County,Males,2006,16.65
California,Mariposa County,Males,2006,24.17
California,Mendocino County,Males,2006,23.6
California,Merced County,Males,2006,25.1
California,Modoc County,Males,2006,26.68
California,Mono County,Males,2006,21.31
California,Monterey County,Males,2006,22.05
California,Napa County,Males,2006,19.9
California,Nevada County,Males,2006,19.16
California,Orange County,Males,2006,17.26
California,Placer County,Males,2006,18.11
California,Plumas County,Males,2006,23.69
California,Riverside County,Males,2006,20.95
California,Sacramento County,Males,2006,21.45
California,San Benito County,Males,2006,22.0
California,San Bernardino County,Males,2006,24.27
California,San Diego County,Males,2006,18.73
California,San Francisco County,Males,2006,18.28
California,San Joaquin County,Males,2006,24.66
California,San Luis Obispo County,Males,2006,20.08
California,San Mateo County,Males,2006,17.75
California,Santa Barbara County,Males,2006,19.12
California,Santa Clara County,Males,2006,16.54
California,Santa Cruz County,Males,2006,17.52
California,Shasta County,Males,2006,25.98
California,Sierra County,Males,2006,24.43
California,Siskiyou County,Males,2006,23.52
California,Solano County,Males,2006,21.75
California,Sonoma County,Males,2006,20.21
California,Stanislaus County,Males,2006,24.72
California,Sutter County,Males,2006,24.8
California,Tehama County,Males,2006,26.73
California,Trinity County,Males,2006,25.48
California,Tulare County,Males,2006,25.26
California,Tuolumne County,Males,2006,26.8
California,Ventura County,Males,2006,20.21
California,Yolo County,Males,2006,18.62
California,Yuba County,Males,2006,25.56
Colorado,Alamosa County,Males,2006,22.85
Colorado,Arapahoe County,Males,2006,21.58
Colorado,Archuleta County,Males,2006,22.59
Colorado,Baca County,Males,2006,23.88
Colorado,Bent County,Males,2006,28.18
Colorado,Adams County/Boulder County/Broomfield County/Jefferson County/Weld County,Males,2006,21.98
Colorado,Chaffee County,Males,2006,23.75
Colorado,Cheyenne County,Males,2006,22.68
Colorado,Clear Creek County,Males,2006,20.87
Colorado,Conejos County,Males,2006,23.92
Colorado,Costilla County,Males,2006,24.51
Colorado,Crowley County,Males,2006,29.75
Colorado,Custer County,Males,2006,22.49
Colorado,Delta County,Males,2006,25.48
Colorado,Denver County,Males,2006,25.77
Colorado,Dolores County,Males,2006,29.18
Colorado,Douglas County,Males,2006,13.26
Colorado,Eagle County,Males,2006,20.18
Colorado,Elbert County,Males,2006,19.78
Colorado,El Paso County,Males,2006,22.59
Colorado,Fremont County,Males,2006,29.87
Colorado,Garfield County,Males,2006,24.52
Colorado,Gilpin County,Males,2006,22.37
Colorado,Grand County,Males,2006,25.11
Colorado,Gunnison County,Males,2006,17.37
Colorado,Hinsdale County,Males,2006,24.4
Colorado,Huerfano County,Males,2006,26.37
Colorado,Jackson County,Males,2006,20.86
Colorado,Kiowa County,Males,2006,21.9
Colorado,Kit Carson County,Males,2006,27.66
Colorado,Lake County,Males,2006,27.55
Colorado,La Plata County,Males,2006,19.9
Colorado,Larimer County,Males,2006,20.2
Colorado,Las Animas County,Males,2006,25.37
Colorado,Lincoln County,Males,2006,27.23
Colorado,Logan County,Males,2006,27.91
Colorado,Mesa County,Males,2006,23.71
Colorado,Mineral County,Males,2006,20.2
Colorado,Moffat County,Males,2006,27.36
Colorado,Montezuma County,Males,2006,23.4
Colorado,Montrose County,Males,2006,24.51
Colorado,Morgan County,Males,2006,27.04
Colorado,Otero County,Males,2006,26.72
Colorado,Ouray County,Males,2006,19.48
Colorado,Park County,Males,2006,23.07
Colorado,Phillips County,Males,2006,24.37
Colorado,Pitkin County,Males,2006,14.94
Colorado,Prowers County,Males,2006,25.81
Colorado,Pueblo County,Males,2006,27.86
Colorado,Rio Blanco County,Males,2006,22.03
Colorado,Rio Grande County,Males,2006,25.97
Colorado,Routt County,Males,2006,17.62
Colorado,Saguache County,Males,2006,24.86
Colorado,San Juan County,Males,2006,18.62
Colorado,San Miguel County,Males,2006,16.03
Colorado,Sedgwick County,Males,2006,25.11
Colorado,Summit County,Males,2006,19.76
Colorado,Teller County,Males,2006,22.23
Colorado,Washington County,Males,2006,24.5
Colorado,Yuma County,Males,2006,25.16
Connecticut,Fairfield County,Males,2006,19.44
Connecticut,Hartford County,Males,2006,23.31
Connecticut,Litchfield County,Males,2006,22.3
Connecticut,Middlesex County,Males,2006,20.87
Connecticut,New Haven County,Males,2006,24.17
Connecticut,New London County,Males,2006,22.31
Connecticut,Tolland County,Males,2006,20.18
Connecticut,Windham County,Males,2006,25.54
Delaware,Kent County,Males,2006,28.26
Delaware,New Castle County,Males,2006,25.76
Delaware,Sussex County,Males,2006,31.12
District Of Columbia,District of Columbia,Males,2006,25.09
Florida,Alachua County,Males,2006,21.99
Florida,Baker County,Males,2006,33.53
Florida,Bay County,Males,2006,30.05
Florida,Bradford County,Males,2006,32.95
Florida,Brevard County,Males,2006,27.89
Florida,Broward County,Males,2006,23.98
Florida,Calhoun County,Males,2006,34.77
Florida,Charlotte County,Males,2006,32.4
Florida,Citrus County,Males,2006,31.81
Florida,Clay County,Males,2006,27.86
Florida,Collier County,Males,2006,24.77
Florida,Columbia County,Males,2006,33.06
Florida,DeSoto County,Males,2006,33.92
Florida,Dixie County,Males,2006,36.22
Florida,Duval County,Males,2006,28.82
Florida,Escambia County,Males,2006,30.05
Florida,Flagler County,Males,2006,30.5
Florida,Franklin County,Males,2006,31.94
Florida,Gadsden County,Males,2006,32.59
Florida,Gilchrist County,Males,2006,31.46
Florida,Glades County,Males,2006,33.9
Florida,Gulf County,Males,2006,33.85
Florida,Hamilton County,Males,2006,35.72
Florida,Hardee County,Males,2006,29.11
Florida,Hendry County,Males,2006,32.33
Florida,Hernando County,Males,2006,31.6
Florida,Highlands County,Males,2006,30.4
Florida,Hillsborough County,Males,2006,27.01
Florida,Holmes County,Males,2006,35.15
Florida,Indian River County,Males,2006,29.29
Florida,Jackson County,Males,2006,32.27
Florida,Jefferson County,Males,2006,29.91
Florida,Lafayette County,Males,2006,33.95
Florida,Lake County,Males,2006,28.16
Florida,Lee County,Males,2006,27.06
Florida,Leon County,Males,2006,21.99
Florida,Levy County,Males,2006,30.26
Florida,Liberty County,Males,2006,33.13
Florida,Madison County,Males,2006,33.14
Florida,Manatee County,Males,2006,25.87
Florida,Marion County,Males,2006,29.45
Florida,Martin County,Males,2006,28.55
Florida,Miami-Dade County,Males,2006,24.1
Florida,Monroe County,Males,2006,25.34
Florida,Nassau County,Males,2006,29.04
Florida,Okaloosa County,Males,2006,27.62
Florida,Okeechobee County,Males,2006,34.27
Florida,Orange County,Males,2006,24.05
Florida,Osceola County,Males,2006,28.05
Florida,Palm Beach County,Males,2006,24.83
Florida,Pasco County,Males,2006,31.79
Florida,Pinellas County,Males,2006,29.51
Florida,Polk County,Males,2006,27.13
Florida,Putnam County,Males,2006,34.48
Florida,St. Johns County,Males,2006,24.62
Florida,St. Lucie County,Males,2006,31.36
Florida,Santa Rosa County,Males,2006,29.54
Florida,Sarasota County,Males,2006,29.56
Florida,Seminole County,Males,2006,23.83
Florida,Sumter County,Males,2006,30.79
Florida,Suwannee County,Males,2006,33.03
Florida,Taylor County,Males,2006,33.11
Florida,Union County,Males,2006,34.59
Florida,Volusia County,Males,2006,32.18
Florida,Wakulla County,Males,2006,31.15
Florida,Walton County,Males,2006,32.74
Florida,Washington County,Males,2006,33.47
Georgia,Appling County,Males,2006,31.0
Georgia,Atkinson County,Males,2006,31.31
Georgia,Bacon County,Males,2006,34.18
Georgia,Baker County,Males,2006,30.57
Georgia,Baldwin County,Males,2006,31.77
Georgia,Banks County,Males,2006,29.45
Georgia,Barrow County,Males,2006,30.57
Georgia,Bartow County,Males,2006,28.58
Georgia,Ben Hill County,Males,2006,32.36
Georgia,Berrien County,Males,2006,30.51
Georgia,Bibb County,Males,2006,29.35
Georgia,Bleckley County,Males,2006,31.14
Georgia,Brantley County,Males,2006,30.6
Georgia,Brooks County,Males,2006,29.76
Georgia,Bryan County,Males,2006,25.3
Georgia,Bulloch County,Males,2006,25.46
Georgia,Burke County,Males,2006,32.76
Georgia,Butts County,Males,2006,31.71
Georgia,Calhoun County,Males,2006,33.36
Georgia,Camden County,Males,2006,25.95
Georgia,Candler County,Males,2006,29.87
Georgia,Carroll County,Males,2006,27.81
Georgia,Catoosa County,Males,2006,30.05
Georgia,Charlton County,Males,2006,33.95
Georgia,Chatham County,Males,2006,26.67
Georgia,Chattahoochee County,Males,2006,21.76
Georgia,Chattooga County,Males,2006,33.27
Georgia,Cherokee County,Males,2006,23.0
Georgia,Clarke County,Males,2006,20.62
Georgia,Clay County,Males,2006,31.21
Georgia,Clayton County,Males,2006,28.51
Georgia,Clinch County,Males,2006,33.24
Georgia,Cobb County,Males,2006,21.87
Georgia,Coffee County,Males,2006,31.65
Georgia,Colquitt County,Males,2006,31.34
Georgia,Columbia County,Males,2006,23.45
Georgia,Cook County,Males,2006,32.31
Georgia,Coweta County,Males,2006,24.81
Georgia,Crawford County,Males,2006,28.91
Georgia,Crisp County,Males,2006,31.45
Georgia,Dade County,Males,2006,27.57
Georgia,Dawson County,Males,2006,28.05
Georgia,Decatur County,Males,2006,31.12
Georgia,DeKalb County,Males,2006,22.41
Georgia,Dodge County,Males,2006,32.2
Georgia,Dooly County,Males,2006,34.64
Georgia,Dougherty County,Males,2006,30.3
Georgia,Douglas County,Males,2006,27.17
Georgia,Early County,Males,2006,30.29
Georgia,Echols County,Males,2006,31.76
Georgia,Effingham County,Males,2006,29.22
Georgia,Elbert County,Males,2006,32.31
Georgia,Emanuel County,Males,2006,32.59
Georgia,Evans County,Males,2006,31.76
Georgia,Fannin County,Males,2006,28.42
Georgia,Fayette County,Males,2006,19.09
Georgia,Floyd County,Males,2006,29.12
Georgia,Forsyth County,Males,2006,19.95
Georgia,Franklin County,Males,2006,30.19
Georgia,Fulton County,Males,2006,22.87
Georgia,Gilmer County,Males,2006,30.0
Georgia,Glascock County,Males,2006,32.26
Georgia,Glynn County,Males,2006,26.66
Georgia,Gordon County,Males,2006,28.71
Georgia,Grady County,Males,2006,31.38
Georgia,Greene County,Males,2006,29.14
Georgia,Gwinnett County,Males,2006,22.01
Georgia,Habersham County,Males,2006,26.63
Georgia,Hall County,Males,2006,29.73
Georgia,Hancock County,Males,2006,35.14
Georgia,Haralson County,Males,2006,32.46
Georgia,Harris County,Males,2006,24.38
Georgia,Hart County,Males,2006,29.17
Georgia,Heard County,Males,2006,30.86
