state,county,sex,year,total_mean
Texas,Bexar County,Females,2008,16.21
Texas,Blanco County,Females,2008,19.92
Texas,Borden County,Females,2008,19.78
Texas,Bosque County,Females,2008,24.35
Texas,Bowie County,Females,2008,25.22
Texas,Brazoria County,Females,2008,17.06
Texas,Brazos County,Females,2008,17.55
Texas,Brewster County,Females,2008,16.21
Texas,Briscoe County,Females,2008,20.95
Texas,Brooks County,Females,2008,13.13
Texas,Brown County,Females,2008,23.42
Texas,Burleson County,Females,2008,24.76
Texas,Burnet County,Females,2008,23.91
Texas,Caldwell County,Females,2008,20.01
Texas,Calhoun County,Females,2008,18.75
Texas,Callahan County,Females,2008,22.61
Texas,Cameron County,Females,2008,9.45
Texas,Camp County,Females,2008,23.52
Texas,Carson County,Females,2008,19.63
Texas,Cass County,Females,2008,26.0
Texas,Castro County,Females,2008,18.12
Texas,Chambers County,Females,2008,20.85
Texas,Cherokee County,Females,2008,24.4
Texas,Childress County,Females,2008,20.82
Texas,Clay County,Females,2008,23.36
Texas,Cochran County,Females,2008,17.57
Texas,Coke County,Females,2008,23.94
Texas,Coleman County,Females,2008,23.98
Texas,Collin County,Females,2008,13.66
Texas,Collingsworth County,Females,2008,18.52
Texas,Colorado County,Females,2008,19.93
Texas,Comal County,Females,2008,16.85
Texas,Comanche County,Females,2008,21.42
Texas,Concho County,Females,2008,20.63
Texas,Cooke County,Females,2008,22.85
Texas,Coryell County,Females,2008,24.71
Texas,Cottle County,Females,2008,20.35
Texas,Crane County,Females,2008,18.21
Texas,Crockett County,Females,2008,17.58
Texas,Crosby County,Females,2008,18.74
Texas,Culberson County,Females,2008,16.54
Texas,Dallam County,Females,2008,22.92
Texas,Dallas County,Females,2008,17.84
Texas,Dawson County,Females,2008,20.55
Texas,Deaf Smith County,Females,2008,19.32
Texas,Delta County,Females,2008,24.45
Texas,Denton County,Females,2008,15.48
Texas,DeWitt County,Females,2008,22.63
Texas,Dickens County,Females,2008,24.04
Texas,Dimmit County,Females,2008,13.82
Texas,Donley County,Females,2008,20.97
Texas,Duval County,Females,2008,12.99
Texas,Eastland County,Females,2008,24.07
Texas,Ector County,Females,2008,21.96
Texas,Edwards County,Females,2008,17.52
Texas,Ellis County,Females,2008,21.13
Texas,El Paso County,Females,2008,14.43
Texas,Erath County,Females,2008,20.97
Texas,Falls County,Females,2008,25.06
Texas,Fannin County,Females,2008,26.45
Texas,Fayette County,Females,2008,19.65
Texas,Fisher County,Females,2008,20.95
Texas,Floyd County,Females,2008,16.36
Texas,Foard County,Females,2008,22.93
Texas,Fort Bend County,Females,2008,11.74
Texas,Franklin County,Females,2008,21.48
Texas,Freestone County,Females,2008,22.95
Texas,Frio County,Females,2008,15.78
Texas,Gaines County,Females,2008,22.11
Texas,Galveston County,Females,2008,17.54
Texas,Garza County,Females,2008,23.77
Texas,Gillespie County,Females,2008,18.41
Texas,Glasscock County,Females,2008,17.85
Texas,Goliad County,Females,2008,18.34
Texas,Gonzales County,Females,2008,19.51
Texas,Gray County,Females,2008,23.4
Texas,Grayson County,Females,2008,24.34
Texas,Gregg County,Females,2008,22.57
Texas,Grimes County,Females,2008,24.43
Texas,Guadalupe County,Females,2008,16.7
Texas,Hale County,Females,2008,19.18
Texas,Hall County,Females,2008,20.07
Texas,Hamilton County,Females,2008,22.66
Texas,Hansford County,Females,2008,17.27
Texas,Hardeman County,Females,2008,21.82
Texas,Hardin County,Females,2008,25.96
Texas,Harris County,Females,2008,16.61
Texas,Harrison County,Females,2008,25.17
Texas,Hartley County,Females,2008,20.14
Texas,Haskell County,Females,2008,22.6
Texas,Hays County,Females,2008,14.12
Texas,Hemphill County,Females,2008,20.11
Texas,Henderson County,Females,2008,25.68
Texas,Hidalgo County,Females,2008,9.13
Texas,Hill County,Females,2008,23.03
Texas,Hockley County,Females,2008,19.12
Texas,Hood County,Females,2008,23.16
Texas,Hopkins County,Females,2008,22.66
Texas,Houston County,Females,2008,22.97
Texas,Howard County,Females,2008,22.95
Texas,Hudspeth County,Females,2008,16.18
Texas,Hunt County,Females,2008,24.65
Texas,Hutchinson County,Females,2008,24.15
Texas,Irion County,Females,2008,22.01
Texas,Jack County,Females,2008,28.39
Texas,Jackson County,Females,2008,20.85
Texas,Jasper County,Females,2008,25.37
Texas,Jeff Davis County,Females,2008,14.99
Texas,Jefferson County,Females,2008,21.5
Texas,Jim Hogg County,Females,2008,11.24
Texas,Jim Wells County,Females,2008,16.18
Texas,Johnson County,Females,2008,24.6
Texas,Jones County,Females,2008,24.46
Texas,Karnes County,Females,2008,18.69
Texas,Kaufman County,Females,2008,22.46
Texas,Kendall County,Females,2008,16.78
Texas,Kenedy County,Females,2008,7.21
Texas,Kent County,Females,2008,21.66
Texas,Kerr County,Females,2008,21.1
Texas,Kimble County,Females,2008,21.43
Texas,King County,Females,2008,14.63
Texas,Kinney County,Females,2008,18.68
Texas,Kleberg County,Females,2008,14.33
Texas,Knox County,Females,2008,21.43
Texas,Lamar County,Females,2008,24.9
Texas,Lamb County,Females,2008,18.32
Texas,Lampasas County,Females,2008,23.72
Texas,La Salle County,Females,2008,15.66
Texas,Lavaca County,Females,2008,21.97
Texas,Lee County,Females,2008,20.98
Texas,Leon County,Females,2008,23.55
Texas,Liberty County,Females,2008,28.69
Texas,Limestone County,Females,2008,22.94
Texas,Lipscomb County,Females,2008,17.27
Texas,Live Oak County,Females,2008,18.76
Texas,Llano County,Females,2008,23.41
Texas,Loving County,Females,2008,13.38
Texas,Lubbock County,Females,2008,21.58
Texas,Lynn County,Females,2008,20.24
Texas,McCulloch County,Females,2008,21.29
Texas,McLennan County,Females,2008,21.16
Texas,McMullen County,Females,2008,21.22
Texas,Madison County,Females,2008,22.65
Texas,Marion County,Females,2008,27.66
Texas,Martin County,Females,2008,20.27
Texas,Mason County,Females,2008,16.82
Texas,Matagorda County,Females,2008,21.03
Texas,Maverick County,Females,2008,11.74
Texas,Medina County,Females,2008,16.26
Texas,Menard County,Females,2008,20.91
Texas,Midland County,Females,2008,20.32
Texas,Milam County,Females,2008,22.65
Texas,Mills County,Females,2008,21.92
Texas,Mitchell County,Females,2008,20.48
Texas,Montague County,Females,2008,25.51
Texas,Montgomery County,Females,2008,19.65
Texas,Moore County,Females,2008,20.29
Texas,Morris County,Females,2008,23.36
Texas,Motley County,Females,2008,21.27
Texas,Nacogdoches County,Females,2008,23.5
Texas,Navarro County,Females,2008,22.45
Texas,Newton County,Females,2008,27.47
Texas,Nolan County,Females,2008,20.76
Texas,Nueces County,Females,2008,18.73
Texas,Ochiltree County,Females,2008,18.76
Texas,Oldham County,Females,2008,19.13
Texas,Orange County,Females,2008,26.31
Texas,Palo Pinto County,Females,2008,25.93
Texas,Panola County,Females,2008,25.9
Texas,Parker County,Females,2008,22.23
Texas,Parmer County,Females,2008,17.25
Texas,Pecos County,Females,2008,17.99
Texas,Polk County,Females,2008,31.69
Texas,Potter County,Females,2008,26.1
Texas,Presidio County,Females,2008,14.33
Texas,Rains County,Females,2008,26.18
Texas,Randall County,Females,2008,20.19
Texas,Reagan County,Females,2008,18.55
Texas,Real County,Females,2008,22.02
Texas,Red River County,Females,2008,26.99
Texas,Reeves County,Females,2008,18.51
Texas,Refugio County,Females,2008,18.28
Texas,Roberts County,Females,2008,17.61
Texas,Robertson County,Females,2008,22.12
Texas,Rockwall County,Females,2008,16.7
Texas,Runnels County,Females,2008,21.94
Texas,Rusk County,Females,2008,24.26
Texas,Sabine County,Females,2008,27.61
Texas,San Augustine County,Females,2008,28.38
Texas,San Jacinto County,Females,2008,28.23
Texas,San Patricio County,Females,2008,19.0
Texas,San Saba County,Females,2008,23.55
Texas,Schleicher County,Females,2008,16.12
Texas,Scurry County,Females,2008,20.61
Texas,Shackelford County,Females,2008,19.6
Texas,Shelby County,Females,2008,24.28
Texas,Sherman County,Females,2008,16.25
Texas,Smith County,Females,2008,21.25
Texas,Somervell County,Females,2008,18.23
Texas,Starr County,Females,2008,11.35
Texas,Stephens County,Females,2008,25.11
Texas,Sterling County,Females,2008,17.91
Texas,Stonewall County,Females,2008,18.34
Texas,Sutton County,Females,2008,19.59
Texas,Swisher County,Females,2008,18.81
Texas,Tarrant County,Females,2008,19.11
Texas,Taylor County,Females,2008,22.37
Texas,Terrell County,Females,2008,15.13
Texas,Terry County,Females,2008,20.92
Texas,Throckmorton County,Females,2008,22.13
Texas,Titus County,Females,2008,20.66
Texas,Tom Green County,Females,2008,20.19
Texas,Travis County,Females,2008,15.64
Texas,Trinity County,Females,2008,28.37
Texas,Tyler County,Females,2008,28.88
Texas,Upshur County,Females,2008,25.38
Texas,Upton County,Females,2008,17.26
Texas,Uvalde County,Females,2008,15.49
Texas,Val Verde County,Females,2008,14.0
Texas,Van Zandt County,Females,2008,26.72
Texas,Victoria County,Females,2008,19.94
Texas,Walker County,Females,2008,20.57
Texas,Waller County,Females,2008,18.27
Texas,Ward County,Females,2008,22.61
Texas,Washington County,Females,2008,20.11
Texas,Webb County,Females,2008,11.81
Texas,Wharton County,Females,2008,19.2
Texas,Wheeler County,Females,2008,21.27
Texas,Wichita County,Females,2008,23.53
Texas,Wilbarger County,Females,2008,23.9
Texas,Willacy County,Females,2008,10.65
Texas,Williamson County,Females,2008,15.25
Texas,Wilson County,Females,2008,16.47
Texas,Winkler County,Females,2008,22.35
Texas,Wise County,Females,2008,23.49
Texas,Wood County,Females,2008,24.7
Texas,Yoakum County,Females,2008,16.32
Texas,Young County,Females,2008,27.05
Texas,Zapata County,Females,2008,11.89
Texas,Zavala County,Females,2008,14.24
Utah,Beaver County,Females,2008,20.83
Utah,Box Elder County,Females,2008,11.63
Utah,Cache County,Females,2008,8.56
Utah,Carbon County,Females,2008,16.89
Utah,Daggett County,Females,2008,17.05
Utah,Davis County,Females,2008,8.24
Utah,Duchesne County,Females,2008,15.47
Utah,Emery County,Females,2008,18.73
Utah,Garfield County,Females,2008,17.05
Utah,Grand County,Females,2008,20.92
Utah,Iron County,Females,2008,15.41
Utah,Juab County,Females,2008,14.81
Utah,Kane County,Females,2008,15.67
Utah,Millard County,Females,2008,16.5
Utah,Morgan County,Females,2008,10.53
Utah,Piute County,Females,2008,19.52
Utah,Rich County,Females,2008,13.02
Utah,Salt Lake County,Females,2008,11.49
Utah,San Juan County,Females,2008,19.85
Utah,Sanpete County,Females,2008,12.69
Utah,Sevier County,Females,2008,18.14
Utah,Summit County,Females,2008,8.6
Utah,Tooele County,Females,2008,13.37
Utah,Uintah County,Females,2008,22.06
Utah,Utah County,Females,2008,6.34
Utah,Wasatch County,Females,2008,8.14
Utah,Washington County,Females,2008,13.72
Utah,Wayne County,Females,2008,16.59
Utah,Weber County,Females,2008,13.67
Vermont,Addison County,Females,2008,15.5
Vermont,Bennington County,Females,2008,21.44
Vermont,Caledonia County,Females,2008,19.23
Vermont,Chittenden County,Females,2008,14.77
Vermont,Essex County,Females,2008,22.12
Vermont,Franklin County,Females,2008,20.37
Vermont,Grand Isle County,Females,2008,19.02
Vermont,Lamoille County,Females,2008,18.74
Vermont,Orange County,Females,2008,17.3
Vermont,Orleans County,Females,2008,22.91
Vermont,Rutland County,Females,2008,20.89
Vermont,Washington County,Females,2008,17.87
Vermont,Windham County,Females,2008,18.52
Vermont,Windsor County,Females,2008,16.73
Virginia,Accomack County,Females,2008,22.7
Virginia,Albemarle County,Females,2008,13.26
Virginia,Alleghany County,Females,2008,23.96
Virginia,Amelia County,Females,2008,23.3
Virginia,Amherst County,Females,2008,23.16
Virginia,Appomattox County,Females,2008,24.72
Virginia,Arlington County,Females,2008,10.3
Virginia,Augusta County/Waynesboro City,Females,2008,21.34
Virginia,Bath County,Females,2008,24.94
Virginia,Bedford County/Bedford City,Females,2008,22.35
Virginia,Bland County,Females,2008,26.42
Virginia,Botetourt County,Females,2008,21.14
Virginia,Brunswick County,Females,2008,23.6
Virginia,Buchanan County,Females,2008,30.73
Virginia,Buckingham County,Females,2008,24.35
Virginia,Campbell County,Females,2008,23.02
Virginia,Caroline County,Females,2008,20.87
Virginia,Carroll County,Females,2008,27.14
Virginia,Charles City County,Females,2008,24.01
Virginia,Charlotte County,Females,2008,21.93
Virginia,Chesterfield County,Females,2008,17.13
Virginia,Clarke County,Females,2008,19.14
Virginia,Craig County,Females,2008,25.21
Virginia,Culpeper County,Females,2008,20.23
Virginia,Cumberland County,Females,2008,23.58
Virginia,Dickenson County,Females,2008,30.56
Virginia,Dinwiddie County,Females,2008,23.81
Virginia,Essex County,Females,2008,22.15
Virginia,Fairfax County/Fairfax City,Females,2008,10.99
Virginia,Fauquier County,Females,2008,19.0
Virginia,Floyd County,Females,2008,25.31
Virginia,Fluvanna County,Females,2008,21.21
Virginia,Franklin County,Females,2008,24.26
Virginia,Frederick County,Females,2008,21.62
Virginia,Giles County,Females,2008,26.25
Virginia,Gloucester County,Females,2008,22.43
Virginia,Goochland County,Females,2008,19.12
Virginia,Grayson County,Females,2008,26.38
Virginia,Greene County,Females,2008,21.94
Virginia,Greensville County,Females,2008,23.54
Virginia,Halifax County,Females,2008,22.13
Virginia,Hanover County,Females,2008,18.09
Virginia,Henrico County,Females,2008,17.55
Virginia,Henry County,Females,2008,26.06
Virginia,Highland County,Females,2008,21.79
Virginia,Isle of Wight County,Females,2008,18.99
Virginia,James City County,Females,2008,15.8
Virginia,King and Queen County,Females,2008,24.16
Virginia,King George County,Females,2008,17.44
Virginia,King William County,Females,2008,20.93
Virginia,Lancaster County,Females,2008,20.28
Virginia,Lee County,Females,2008,27.41
Virginia,Loudoun County,Females,2008,11.05
Virginia,Louisa County,Females,2008,22.7
Virginia,Lunenburg County,Females,2008,25.52
Virginia,Madison County,Females,2008,20.7
Virginia,Mathews County,Females,2008,23.35
Virginia,Mecklenburg County,Females,2008,22.99
Virginia,Middlesex County,Females,2008,21.44
Virginia,Montgomery County,Females,2008,18.25
Virginia,Nelson County,Females,2008,21.04
Virginia,New Kent County,Females,2008,22.34
Virginia,Northampton County,Females,2008,25.15
Virginia,Northumberland County,Females,2008,20.83
Virginia,Nottoway County,Females,2008,25.54
Virginia,Orange County,Females,2008,23.07
Virginia,Page County,Females,2008,25.53
Virginia,Patrick County,Females,2008,27.81
Virginia,Pittsylvania County,Females,2008,23.95
Virginia,Powhatan County,Females,2008,18.54
Virginia,Prince Edward County,Females,2008,23.67
Virginia,Prince George County,Females,2008,23.4
Virginia,Prince William County/Manassas Park City,Females,2008,16.36
Virginia,Pulaski County,Females,2008,30.59
Virginia,Rappahannock County,Females,2008,16.76
Virginia,Richmond County,Females,2008,25.62
Virginia,Roanoke County,Females,2008,20.27
Virginia,Rockbridge County,Females,2008,23.35
Virginia,Rockingham County,Females,2008,18.23
Virginia,Russell County,Females,2008,27.08
Virginia,Scott County,Females,2008,29.85
Virginia,Shenandoah County,Females,2008,20.99
Virginia,Smyth County,Females,2008,25.59
Virginia,Southampton County/Franklin City,Females,2008,21.82
Virginia,Spotsylvania County,Females,2008,18.4
Virginia,Stafford County,Females,2008,16.06
Virginia,Surry County,Females,2008,21.07
Virginia,Sussex County,Females,2008,20.61
Virginia,Tazewell County,Females,2008,26.93
Virginia,Warren County,Females,2008,23.53
Virginia,Washington County,Females,2008,23.93
Virginia,Westmoreland County,Females,2008,25.58
Virginia,Wise County,Females,2008,30.9
Virginia,Wythe County,Females,2008,28.25
Virginia,York County,Females,2008,15.35
Virginia,Alexandria City,Females,2008,12.4
Virginia,Bristol City,Females,2008,26.51
Virginia,Buena Vista City,Females,2008,31.61
Virginia,Charlottesville City,Females,2008,19.94
Virginia,Chesapeake City,Females,2008,17.59
Virginia,Colonial Heights City,Females,2008,26.25
Virginia,Covington City,Females,2008,27.06
Virginia,Danville City,Females,2008,24.08
Virginia,Emporia City,Females,2008,24.16
Virginia,Falls Church City,Females,2008,10.18
Virginia,Fredericksburg City,Females,2008,20.07
Virginia,Galax City,Females,2008,28.31
Virginia,Hampton City,Females,2008,22.85
Virginia,Harrisonburg City,Females,2008,15.37
Virginia,Hopewell City,Females,2008,32.58
Virginia,Lexington City,Females,2008,21.02
Virginia,Lynchburg City,Females,2008,20.55
Virginia,Manassas City,Females,2008,18.95
Virginia,Martinsville City,Females,2008,22.58
Virginia,Newport News City,Females,2008,21.67
Virginia,Norfolk City,Females,2008,22.87
Virginia,Norton City,Females,2008,31.93
Virginia,Petersburg City,Females,2008,23.86
Virginia,Poquoson City,Females,2008,20.79
Virginia,Portsmouth City,Females,2008,23.04
Virginia,Radford City,Females,2008,20.95
Virginia,Richmond City,Females,2008,19.89
Virginia,Roanoke City,Females,2008,26.83
Virginia,Salem City,Females,2008,24.59
Virginia,Staunton City,Females,2008,18.72
Virginia,Suffolk City,Females,2008,20.57
Virginia,Virginia Beach City,Females,2008,19.51
Virginia,Williamsburg City,Females,2008,15.48
Virginia,Winchester City,Females,2008,21.31
Washington,Adams County,Females,2008,13.2
Washington,Asotin County,Females,2008,26.72
Washington,Benton County,Females,2008,15.66
Washington,Chelan County,Females,2008,16.55
Washington,Clallam County,Females,2008,22.17
Washington,Clark County,Females,2008,18.7
Washington,Columbia County,Females,2008,22.22
Washington,Cowlitz County,Females,2008,23.54
Washington,Douglas County,Females,2008,17.7
Washington,Ferry County,Females,2008,24.91
Washington,Franklin County,Females,2008,12.88
Washington,Garfield County,Females,2008,21.64
Washington,Grant County,Females,2008,18.87
Washington,Grays Harbor County,Females,2008,27.55
Washington,Island County,Females,2008,16.35
Washington,Jefferson County,Females,2008,19.42
Washington,King County,Females,2008,13.81
Washington,Kitsap County,Females,2008,21.07
Washington,Kittitas County,Females,2008,14.99
Washington,Klickitat County,Females,2008,19.83
Washington,Lewis County,Females,2008,23.0
Washington,Lincoln County,Females,2008,20.65
Washington,Mason County,Females,2008,26.4
Washington,Okanogan County,Females,2008,23.64
Washington,Pacific County,Females,2008,25.55
Washington,Pend Oreille County,Females,2008,27.03
Washington,Pierce County,Females,2008,20.85
Washington,San Juan County,Females,2008,12.64
Washington,Skagit County,Females,2008,16.87
Washington,Skamania County,Females,2008,20.87
Washington,Snohomish County,Females,2008,16.92
Washington,Spokane County,Females,2008,20.98
Washington,Stevens County,Females,2008,26.29
Washington,Thurston County,Females,2008,19.03
Washington,Wahkiakum County,Females,2008,21.95
Washington,Walla Walla County,Females,2008,14.73
Washington,Whatcom County,Females,2008,17.38
Washington,Whitman County,Females,2008,13.24
Washington,Yakima County,Females,2008,16.17
West Virginia,Barbour County,Females,2008,28.08
West Virginia,Berkeley County,Females,2008,27.76
West Virginia,Boone County,Females,2008,33.29
West Virginia,Braxton County,Females,2008,30.46
West Virginia,Brooke County,Females,2008,27.98
West Virginia,Cabell County,Females,2008,28.59
West Virginia,Calhoun County,Females,2008,33.31
West Virginia,Clay County,Females,2008,32.33
West Virginia,Doddridge County,Females,2008,32.27
West Virginia,Fayette County,Females,2008,31.02
West Virginia,Gilmer County,Females,2008,30.16
West Virginia,Grant County,Females,2008,26.04
West Virginia,Greenbrier County,Females,2008,27.23
West Virginia,Hampshire County,Females,2008,27.18
West Virginia,Hancock County,Females,2008,28.02
West Virginia,Hardy County,Females,2008,25.48
West Virginia,Harrison County,Females,2008,27.55
West Virginia,Jackson County,Females,2008,26.46
West Virginia,Jefferson County,Females,2008,22.39
West Virginia,Kanawha County,Females,2008,25.71
West Virginia,Lewis County,Females,2008,30.25
West Virginia,Lincoln County,Females,2008,31.9
West Virginia,Logan County,Females,2008,35.04
West Virginia,McDowell County,Females,2008,35.69
West Virginia,Marion County,Females,2008,24.45
West Virginia,Marshall County,Females,2008,29.47
West Virginia,Mason County,Females,2008,32.11
West Virginia,Mercer County,Females,2008,29.22
West Virginia,Mineral County,Females,2008,24.09
West Virginia,Mingo County,Females,2008,32.46
West Virginia,Monongalia County,Females,2008,19.39
West Virginia,Monroe County,Females,2008,26.68
West Virginia,Morgan County,Females,2008,28.52
West Virginia,Nicholas County,Females,2008,29.94
West Virginia,Ohio County,Females,2008,26.41
West Virginia,Pendleton County,Females,2008,24.81
West Virginia,Pleasants County,Females,2008,29.96
West Virginia,Pocahontas County,Females,2008,26.23
West Virginia,Preston County,Females,2008,26.26
West Virginia,Putnam County,Females,2008,22.25
West Virginia,Raleigh County,Females,2008,29.47
West Virginia,Randolph County,Females,2008,25.65
West Virginia,Ritchie County,Females,2008,30.71
West Virginia,Roane County,Females,2008,30.87
West Virginia,Summers County,Females,2008,26.91
West Virginia,Taylor County,Females,2008,24.54
West Virginia,Tucker County,Females,2008,26.55
West Virginia,Tyler County,Females,2008,31.01
West Virginia,Upshur County,Females,2008,26.89
West Virginia,Wayne County,Females,2008,29.86
West Virginia,Webster County,Females,2008,31.44
West Virginia,Wetzel County,Females,2008,30.26
West Virginia,Wirt County,Females,2008,29.83
West Virginia,Wood County,Females,2008,29.62
West Virginia,Wyoming County,Females,2008,32.95
Wisconsin,Adams County,Females,2008,27.74
Wisconsin,Ashland County,Females,2008,23.77
Wisconsin,Barron County,Females,2008,24.55
Wisconsin,Bayfield County,Females,2008,22.01
Wisconsin,Brown County,Females,2008,19.71
Wisconsin,Buffalo County,Females,2008,22.0
Wisconsin,Burnett County,Females,2008,26.81
Wisconsin,Calumet County,Females,2008,17.27
Wisconsin,Chippewa County,Females,2008,22.98
Wisconsin,Clark County,Females,2008,22.72
Wisconsin,Columbia County,Females,2008,21.5
Wisconsin,Crawford County,Females,2008,24.23
Wisconsin,Dane County,Females,2008,15.31
Wisconsin,Dodge County,Females,2008,21.43
Wisconsin,Door County,Females,2008,18.14
Wisconsin,Douglas County,Females,2008,26.09
Wisconsin,Dunn County,Females,2008,21.09
Wisconsin,Eau Claire County,Females,2008,18.77
Wisconsin,Florence County,Females,2008,27.31
Wisconsin,Fond du Lac County,Females,2008,21.53
Wisconsin,Forest County,Females,2008,31.08
Wisconsin,Grant County,Females,2008,21.28
Wisconsin,Green County,Females,2008,20.67
Wisconsin,Green Lake County,Females,2008,23.32
Wisconsin,Iowa County,Females,2008,19.29
Wisconsin,Iron County,Females,2008,22.69
Wisconsin,Jackson County,Females,2008,24.94
Wisconsin,Jefferson County,Females,2008,22.04
Wisconsin,Juneau County,Females,2008,26.1
Wisconsin,Kenosha County,Females,2008,24.62
Wisconsin,Kewaunee County,Females,2008,20.88
Wisconsin,La Crosse County,Females,2008,20.38
Wisconsin,Lafayette County,Females,2008,18.82
Wisconsin,Langlade County,Females,2008,27.76
Wisconsin,Lincoln County,Females,2008,24.0
Wisconsin,Manitowoc County,Females,2008,20.63
Wisconsin,Marathon County,Females,2008,22.08
Wisconsin,Marinette County,Females,2008,27.78
Wisconsin,Marquette County,Females,2008,25.06
Wisconsin,Menominee County,Females,2008,35.27
Wisconsin,Milwaukee County,Females,2008,23.86
Wisconsin,Monroe County,Females,2008,24.66
Wisconsin,Oconto County,Females,2008,24.53
Wisconsin,Oneida County,Females,2008,25.23
Wisconsin,Outagamie County,Females,2008,17.69
Wisconsin,Ozaukee County,Females,2008,16.01
Wisconsin,Pepin County,Females,2008,21.48
Wisconsin,Pierce County,Females,2008,21.41
Wisconsin,Polk County,Females,2008,23.38
Wisconsin,Portage County,Females,2008,20.67
Wisconsin,Price County,Females,2008,22.07
Wisconsin,Racine County,Females,2008,24.2
Wisconsin,Richland County,Females,2008,24.44
Wisconsin,Rock County,Females,2008,23.52
Wisconsin,Rusk County,Females,2008,23.05
Wisconsin,St. Croix County,Females,2008,19.06
Wisconsin,Sauk County,Females,2008,21.27
Wisconsin,Sawyer County,Females,2008,25.01
Wisconsin,Shawano County,Females,2008,24.92
Wisconsin,Sheboygan County,Females,2008,18.89
Wisconsin,Taylor County,Females,2008,21.68
Wisconsin,Trempealeau County,Females,2008,20.56
Wisconsin,Vernon County,Females,2008,21.73
Wisconsin,Vilas County,Females,2008,24.22
Wisconsin,Walworth County,Females,2008,23.22
Wisconsin,Washburn County,Females,2008,26.01
Wisconsin,Washington County,Females,2008,17.85
Wisconsin,Waukesha County,Females,2008,16.85
Wisconsin,Waupaca County,Females,2008,24.77
Wisconsin,Waushara County,Females,2008,25.55
Wisconsin,Winnebago County,Females,2008,23.7
Wisconsin,Wood County,Females,2008,24.73
Wyoming,Albany County,Females,2008,15.64
Wyoming,Big Horn County,Females,2008,21.34
Wyoming,Campbell County,Females,2008,25.77
Wyoming,Carbon County,Females,2008,25.32
Wyoming,Converse County,Females,2008,24.91
Wyoming,Crook County,Females,2008,21.86
Wyoming,Fremont County,Females,2008,27.11
Wyoming,Goshen County,Females,2008,22.99
Wyoming,Hot Springs County,Females,2008,24.38
Wyoming,Johnson County,Females,2008,21.86
Wyoming,Laramie County,Females,2008,22.69
Wyoming,Lincoln County,Females,2008,19.4
Wyoming,Natrona County,Females,2008,28.31
Wyoming,Niobrara County,Females,2008,24.7
Wyoming,Park County,Females,2008,19.1
Wyoming,Platte County,Females,2008,23.66
Wyoming,Sheridan County,Females,2008,21.9
Wyoming,Sublette County,Females,2008,20.6
Wyoming,Sweetwater County,Females,2008,24.32
Wyoming,Teton County,Females,2008,10.97
Wyoming,Uinta County,Females,2008,21.15
Wyoming,Washakie County,Females,2008,22.52
Wyoming,Weston County,Females,2008,23.09
Alabama,Autauga County,Females,2009,24.2
Alabama,Baldwin County,Females,2009,21.6
Alabama,Barbour County,Females,2009,20.74
Alabama,Bibb County,Females,2009,25.66
Alabama,Blount County,Females,2009,28.44
Alabama,Bullock County,Females,2009,20.25
Alabama,Butler County,Females,2009,23.63
Alabama,Calhoun County,Females,2009,27.42
Alabama,Chambers County,Females,2009,24.68
Alabama,Cherokee County,Females,2009,24.1
Alabama,Chilton County,Females,2009,26.58
Alabama,Choctaw County,Females,2009,19.66
Alabama,Clarke County,Females,2009,19.69
Alabama,Clay County,Females,2009,26.35
Alabama,Cleburne County,Females,2009,25.57
Alabama,Coffee County,Females,2009,22.19
Alabama,Colbert County,Females,2009,23.96
Alabama,Conecuh County,Females,2009,23.26
Alabama,Coosa County,Females,2009,25.77
Alabama,Covington County,Females,2009,28.61
Alabama,Crenshaw County,Females,2009,25.4
Alabama,Cullman County,Females,2009,26.6
Alabama,Dale County,Females,2009,21.38
Alabama,Dallas County,Females,2009,21.47
Alabama,DeKalb County,Females,2009,23.54
Alabama,Elmore County,Females,2009,24.74
Alabama,Escambia County,Females,2009,24.83
Alabama,Etowah County,Females,2009,26.15
Alabama,Fayette County,Females,2009,24.33
Alabama,Franklin County,Females,2009,25.44
Alabama,Geneva County,Females,2009,26.75
Alabama,Greene County,Females,2009,19.53
Alabama,Hale County,Females,2009,21.3
Alabama,Henry County,Females,2009,20.73
Alabama,Houston County,Females,2009,21.73
Alabama,Jackson County,Females,2009,25.98
Alabama,Jefferson County,Females,2009,18.3
Alabama,Lamar County,Females,2009,25.22
Alabama,Lauderdale County,Females,2009,20.43
Alabama,Lawrence County,Females,2009,25.1
Alabama,Lee County,Females,2009,17.54
Alabama,Limestone County,Females,2009,22.18
Alabama,Lowndes County,Females,2009,20.84
Alabama,Macon County,Females,2009,19.24
Alabama,Madison County,Females,2009,18.71
Alabama,Marengo County,Females,2009,18.45
Alabama,Marion County,Females,2009,25.97
Alabama,Marshall County,Females,2009,24.57
Alabama,Mobile County,Females,2009,24.26
Alabama,Monroe County,Females,2009,20.2
Alabama,Montgomery County,Females,2009,18.93
Alabama,Morgan County,Females,2009,24.43
Alabama,Perry County,Females,2009,20.5
Alabama,Pickens County,Females,2009,22.48
Alabama,Pike County,Females,2009,20.21
Alabama,Randolph County,Females,2009,27.16
Alabama,Russell County,Females,2009,23.87
Alabama,St. Clair County,Females,2009,24.3
Alabama,Shelby County,Females,2009,15.55
Alabama,Sumter County,Females,2009,16.97
Alabama,Talladega County,Females,2009,22.8
Alabama,Tallapoosa County,Females,2009,24.51
Alabama,Tuscaloosa County,Females,2009,20.63
