Year,Area,Cancer Type,Age-Adjusted Rate,Death Count,Population
2013,South Dakota,Liver and Intrahepatic Bile Duct,3.9,37,842316
2013,Tennessee,Liver and Intrahepatic Bile Duct,6.4,505,6494340
2013,Texas,Liver and Intrahepatic Bile Duct,8,2075,26480266
2013,United States,Liver and Intrahepatic Bile Duct,6.5,24032,315993715
2013,Utah,Liver and Intrahepatic Bile Duct,5.2,126,2897640
2013,Vermont,Liver and Intrahepatic Bile Duct,4,34,626210
2013,Virginia,Liver and Intrahepatic Bile Duct,5.7,531,8252427
2013,Washington,Liver and Intrahepatic Bile Duct,6.8,549,6963985
2013,West Virginia,Liver and Intrahepatic Bile Duct,5.1,128,1853914
2013,Wisconsin,Liver and Intrahepatic Bile Duct,5.3,373,5736754
2013,Wyoming,Liver and Intrahepatic Bile Duct,5.8,39,582122
2014,Alabama,Liver and Intrahepatic Bile Duct,7.1,431,4841799
2014,Alaska,Liver and Intrahepatic Bile Duct,8.3,58,736283
2014,Arizona,Liver and Intrahepatic Bile Duct,6.5,542,6730413
2014,Arkansas,Liver and Intrahepatic Bile Duct,6.6,240,2967392
2014,California,Liver and Intrahepatic Bile Duct,7.6,3158,38596972
2014,Colorado,Liver and Intrahepatic Bile Duct,4.8,281,5350101
2014,Connecticut,Liver and Intrahepatic Bile Duct,5.9,267,3594524
2014,Delaware,Liver and Intrahepatic Bile Duct,5.9,72,932487
2014,District of Columbia,Liver and Intrahepatic Bile Duct,8.4,58,662328
2014,Florida,Liver and Intrahepatic Bile Duct,6,1724,19845911
2014,Georgia,Liver and Intrahepatic Bile Duct,6.6,701,10067278
2014,Hawaii,Liver and Intrahepatic Bile Duct,9.8,176,1414538
2014,Idaho,Liver and Intrahepatic Bile Duct,5.3,103,1631112
2014,Illinois,Liver and Intrahepatic Bile Duct,6.4,960,12884493
2014,Indiana,Liver and Intrahepatic Bile Duct,5.9,466,6593644
2014,Iowa,Liver and Intrahepatic Bile Duct,5.2,208,3109350
2014,Kansas,Liver and Intrahepatic Bile Duct,5.8,200,2900475
2014,Kentucky,Liver and Intrahepatic Bile Duct,6.7,358,4414349
2014,Louisiana,Liver and Intrahepatic Bile Duct,8.9,479,4644013
2014,Maine,Liver and Intrahepatic Bile Duct,5.2,98,1330513
2014,Maryland,Liver and Intrahepatic Bile Duct,6.9,480,5957283
2014,Massachusetts,Liver and Intrahepatic Bile Duct,6.4,546,6762596
2014,Michigan,Liver and Intrahepatic Bile Duct,6.2,786,9929848
2014,Minnesota,Liver and Intrahepatic Bile Duct,4.9,327,5451079
2014,Mississippi,Liver and Intrahepatic Bile Duct,7.5,258,2990468
2014,Missouri,Liver and Intrahepatic Bile Duct,6,462,6056202
2014,Montana,Liver and Intrahepatic Bile Duct,5,65,1021869
2014,Nebraska,Liver and Intrahepatic Bile Duct,4.6,100,1879321
2014,Nevada,Liver and Intrahepatic Bile Duct,5.8,189,2817628
2014,New Hampshire,Liver and Intrahepatic Bile Duct,4,68,1333341
2014,New Jersey,Liver and Intrahepatic Bile Duct,6,660,8864525
2014,New Mexico,Liver and Intrahepatic Bile Duct,7.3,189,2089568
2014,New York,Liver and Intrahepatic Bile Duct,6,1434,19651049
2014,North Carolina,Liver and Intrahepatic Bile Duct,6.5,768,9932887
2014,North Dakota,Liver and Intrahepatic Bile Duct,3.7,32,737401
2014,Ohio,Liver and Intrahepatic Bile Duct,5.6,840,11602700
2014,Oklahoma,Liver and Intrahepatic Bile Duct,6.4,299,3878187
2014,Oregon,Liver and Intrahepatic Bile Duct,6,324,3963244
2014,Pennsylvania,Liver and Intrahepatic Bile Duct,6.4,1098,12788313
2014,Rhode Island,Liver and Intrahepatic Bile Duct,7,96,1055936
2014,South Carolina,Liver and Intrahepatic Bile Duct,6.4,392,4823617
2014,South Dakota,Liver and Intrahepatic Bile Duct,5.8,60,849129
2014,Tennessee,Liver and Intrahepatic Bile Duct,6.7,543,6541223
2014,Texas,Liver and Intrahepatic Bile Duct,8.3,2214,26964333
2014,United States,Liver and Intrahepatic Bile Duct,6.5,24698,318301008
2014,Utah,Liver and Intrahepatic Bile Duct,4.7,112,2936879
2014,Vermont,Liver and Intrahepatic Bile Duct,3.8,31,625214
2014,Virginia,Liver and Intrahepatic Bile Duct,5.8,552,8310993
2014,Washington,Liver and Intrahepatic Bile Duct,6.6,558,7054655
2014,West Virginia,Liver and Intrahepatic Bile Duct,7.2,183,1849489
2014,Wisconsin,Liver and Intrahepatic Bile Duct,5.7,416,5751525
2014,Wyoming,Liver and Intrahepatic Bile Duct,4.9,36,582531
2015,Alabama,Liver and Intrahepatic Bile Duct,7.2,441,4852347
2015,Alaska,Liver and Intrahepatic Bile Duct,4.8,34,737498
2015,Arizona,Liver and Intrahepatic Bile Duct,6.4,543,6829676
2015,Arkansas,Liver and Intrahepatic Bile Duct,6.8,256,2978048
2015,California,Liver and Intrahepatic Bile Duct,7.8,3357,38918045
2015,Colorado,Liver and Intrahepatic Bile Duct,5.7,350,5450623
2015,Connecticut,Liver and Intrahepatic Bile Duct,6.1,291,3587122
2015,Delaware,Liver and Intrahepatic Bile Duct,6.2,78,941252
2015,District of Columbia,Liver and Intrahepatic Bile Duct,8.4,56,675400
2015,Florida,Liver and Intrahepatic Bile Duct,6.6,1942,20209042
2015,Georgia,Liver and Intrahepatic Bile Duct,6.3,693,10178447
2015,Hawaii,Liver and Intrahepatic Bile Duct,8.1,150,1422052
2015,Idaho,Liver and Intrahepatic Bile Duct,6.2,118,1651059
2015,Illinois,Liver and Intrahepatic Bile Duct,6.4,976,12858913
2015,Indiana,Liver and Intrahepatic Bile Duct,5.7,462,6608422
2015,Iowa,Liver and Intrahepatic Bile Duct,5.7,228,3120960
2015,Kansas,Liver and Intrahepatic Bile Duct,5.6,195,2909011
2015,Kentucky,Liver and Intrahepatic Bile Duct,7.4,404,4425976
2015,Louisiana,Liver and Intrahepatic Bile Duct,8.4,476,4664628
2015,Maine,Liver and Intrahepatic Bile Duct,5,101,1328262
2015,Maryland,Liver and Intrahepatic Bile Duct,6.3,455,5985562
2015,Massachusetts,Liver and Intrahepatic Bile Duct,6,513,6794228
2015,Michigan,Liver and Intrahepatic Bile Duct,5.6,722,9931715
2015,Minnesota,Liver and Intrahepatic Bile Duct,5.5,367,5482032
2015,Mississippi,Liver and Intrahepatic Bile Duct,8,285,2988471
2015,Missouri,Liver and Intrahepatic Bile Duct,6,470,6071732
2015,Montana,Liver and Intrahepatic Bile Duct,5.8,82,1030475
2015,Nebraska,Liver and Intrahepatic Bile Duct,4.2,94,1891277
2015,Nevada,Liver and Intrahepatic Bile Duct,6.5,218,2866939
2015,New Hampshire,Liver and Intrahepatic Bile Duct,5.6,98,1336350
2015,New Jersey,Liver and Intrahepatic Bile Duct,5.6,620,8867949
2015,New Mexico,Liver and Intrahepatic Bile Duct,8.6,221,2089291
2015,New York,Liver and Intrahepatic Bile Duct,6.1,1481,19654666
2015,North Carolina,Liver and Intrahepatic Bile Duct,6.9,846,10031646
2015,North Dakota,Liver and Intrahepatic Bile Duct,4.2,37,754066
2015,Ohio,Liver and Intrahepatic Bile Duct,6.1,905,11617527
2015,Oklahoma,Liver and Intrahepatic Bile Duct,7.5,351,3909500
2015,Oregon,Liver and Intrahepatic Bile Duct,7.1,378,4015792
2015,Pennsylvania,Liver and Intrahepatic Bile Duct,6.2,1090,12784826
2015,Rhode Island,Liver and Intrahepatic Bile Duct,6.7,95,1056065
2015,South Carolina,Liver and Intrahepatic Bile Duct,6.4,404,4891938
2015,South Dakota,Liver and Intrahepatic Bile Duct,5.3,53,853988
2015,Tennessee,Liver and Intrahepatic Bile Duct,7.2,593,6591170
2015,Texas,Liver and Intrahepatic Bile Duct,8.1,2247,27470056
2015,United States,Liver and Intrahepatic Bile Duct,6.6,25760,320635163
2015,Utah,Liver and Intrahepatic Bile Duct,4.4,115,2981835
2015,Vermont,Liver and Intrahepatic Bile Duct,5.8,50,625216
2015,Virginia,Liver and Intrahepatic Bile Duct,6.2,615,8361808
2015,Washington,Liver and Intrahepatic Bile Duct,7,600,7163657
2015,West Virginia,Liver and Intrahepatic Bile Duct,6.6,179,1842050
2015,Wisconsin,Liver and Intrahepatic Bile Duct,5.4,390,5760940
2015,Wyoming,Liver and Intrahepatic Bile Duct,4.3,35,585613
2016,Alabama,Liver and Intrahepatic Bile Duct,7.4,464,4863525
2016,Alaska,Liver and Intrahepatic Bile Duct,7.7,51,741456
2016,Arizona,Liver and Intrahepatic Bile Duct,6.2,555,6941072
2016,Arkansas,Liver and Intrahepatic Bile Duct,7.1,272,2989918
2016,California,Liver and Intrahepatic Bile Duct,7.9,3448,39167117
2016,Colorado,Liver and Intrahepatic Bile Duct,5.6,348,5539215
2016,Connecticut,Liver and Intrahepatic Bile Duct,5.1,250,3578141
2016,Delaware,Liver and Intrahepatic Bile Duct,6.6,88,948921
2016,District of Columbia,Liver and Intrahepatic Bile Duct,10.4,75,685815
2016,Florida,Liver and Intrahepatic Bile Duct,6.4,1944,20613477
2016,Georgia,Liver and Intrahepatic Bile Duct,6.3,716,10301890
2016,Hawaii,Liver and Intrahepatic Bile Duct,8.1,158,1427559
2016,Idaho,Liver and Intrahepatic Bile Duct,6.6,134,1682380
2016,Illinois,Liver and Intrahepatic Bile Duct,6.5,1007,12820527
2016,Indiana,Liver and Intrahepatic Bile Duct,5.9,479,6634304
2016,Iowa,Liver and Intrahepatic Bile Duct,5.4,217,3131371
2016,Kansas,Liver and Intrahepatic Bile Duct,6.2,225,2910844
2016,Kentucky,Liver and Intrahepatic Bile Duct,6.7,369,4438182
2016,Louisiana,Liver and Intrahepatic Bile Duct,8.9,500,4678135
2016,Maine,Liver and Intrahepatic Bile Duct,4.7,96,1331317
2016,Maryland,Liver and Intrahepatic Bile Duct,6,451,6003323
2016,Massachusetts,Liver and Intrahepatic Bile Duct,6.7,587,6823608
2016,Michigan,Liver and Intrahepatic Bile Duct,6.3,813,9950571
2016,Minnesota,Liver and Intrahepatic Bile Duct,5.9,401,5522744
2016,Mississippi,Liver and Intrahepatic Bile Duct,7.9,295,2987938
2016,Missouri,Liver and Intrahepatic Bile Duct,6,466,6087135
2016,Montana,Liver and Intrahepatic Bile Duct,5.1,74,1040859
2016,Nebraska,Liver and Intrahepatic Bile Duct,5,117,1905616
2016,Nevada,Liver and Intrahepatic Bile Duct,6.4,218,2917563
2016,New Hampshire,Liver and Intrahepatic Bile Duct,6.3,117,1342307
2016,New Jersey,Liver and Intrahepatic Bile Duct,6,662,8870827
2016,New Mexico,Liver and Intrahepatic Bile Duct,7.9,211,2091630
2016,New York,Liver and Intrahepatic Bile Duct,6.2,1537,19633428
2016,North Carolina,Liver and Intrahepatic Bile Duct,6.7,863,10154788
2016,North Dakota,Liver and Intrahepatic Bile Duct,5.7,47,754434
2016,Ohio,Liver and Intrahepatic Bile Duct,6.1,951,11634370
2016,Oklahoma,Liver and Intrahepatic Bile Duct,6.8,323,3926331
2016,Oregon,Liver and Intrahepatic Bile Duct,7.1,383,4089976
2016,Pennsylvania,Liver and Intrahepatic Bile Duct,6.5,1144,12782275
2016,Rhode Island,Liver and Intrahepatic Bile Duct,7.1,98,1056770
2016,South Carolina,Liver and Intrahepatic Bile Duct,7,462,4957968
2016,South Dakota,Liver and Intrahepatic Bile Duct,6.7,72,862996
2016,Tennessee,Liver and Intrahepatic Bile Duct,6.7,561,6646010
2016,Texas,Liver and Intrahepatic Bile Duct,8.1,2291,27914410
2016,United States,Liver and Intrahepatic Bile Duct,6.7,26569,322941311
2016,Utah,Liver and Intrahepatic Bile Duct,5,131,3041868
2016,Vermont,Liver and Intrahepatic Bile Duct,3.8,36,623657
2016,Virginia,Liver and Intrahepatic Bile Duct,6.4,640,8410106
2016,Washington,Liver and Intrahepatic Bile Duct,6.5,578,7294771
2016,West Virginia,Liver and Intrahepatic Bile Duct,5.7,148,1831023
2016,Wisconsin,Liver and Intrahepatic Bile Duct,5.9,440,5772628
2016,Wyoming,Liver and Intrahepatic Bile Duct,7.2,56,584215
2017,Alabama,Liver and Intrahepatic Bile Duct,6.6,428,4874486
2017,Alaska,Liver and Intrahepatic Bile Duct,5.2,40,739700
2017,Arizona,Liver and Intrahepatic Bile Duct,6.3,580,7044008
2017,Arkansas,Liver and Intrahepatic Bile Duct,6.8,266,3001345
2017,California,Liver and Intrahepatic Bile Duct,7.7,3456,39358497
2017,Colorado,Liver and Intrahepatic Bile Duct,5.6,364,5611885
2017,Connecticut,Liver and Intrahepatic Bile Duct,6,296,3573297
2017,Delaware,Liver and Intrahepatic Bile Duct,8.4,115,956823
2017,District of Columbia,Liver and Intrahepatic Bile Duct,8.2,58,694906
2017,Florida,Liver and Intrahepatic Bile Duct,6.1,1925,20963613
2017,Georgia,Liver and Intrahepatic Bile Duct,6.5,760,10410330
2017,Hawaii,Liver and Intrahepatic Bile Duct,7.7,153,1424393
2017,Idaho,Liver and Intrahepatic Bile Duct,5.9,122,1717715
2017,Illinois,Liver and Intrahepatic Bile Duct,6.1,956,12778828
2017,Indiana,Liver and Intrahepatic Bile Duct,6,499,6658078
2017,Iowa,Liver and Intrahepatic Bile Duct,5.7,233,3141550
2017,Kansas,Liver and Intrahepatic Bile Duct,5.7,207,2908718
2017,Kentucky,Liver and Intrahepatic Bile Duct,6.5,374,4452268
2017,Louisiana,Liver and Intrahepatic Bile Duct,9.2,537,4670560
2017,Maine,Liver and Intrahepatic Bile Duct,5.5,114,1334612
2017,Maryland,Liver and Intrahepatic Bile Duct,6.8,519,6023868
2017,Massachusetts,Liver and Intrahepatic Bile Duct,6.4,568,6859789
2017,Michigan,Liver and Intrahepatic Bile Duct,6.2,840,9973114
2017,Minnesota,Liver and Intrahepatic Bile Duct,5.8,388,5566230
2017,Mississippi,Liver and Intrahepatic Bile Duct,8.1,297,2988510
2017,Missouri,Liver and Intrahepatic Bile Duct,6.7,534,6106670
2017,Montana,Liver and Intrahepatic Bile Duct,5.3,81,1052482
2017,Nebraska,Liver and Intrahepatic Bile Duct,4.1,100,1915947
2017,Nevada,Liver and Intrahepatic Bile Duct,6.5,234,2969905
2017,New Hampshire,Liver and Intrahepatic Bile Duct,5.2,94,1348787
2017,New Jersey,Liver and Intrahepatic Bile Duct,5.8,662,8885525
2017,New Mexico,Liver and Intrahepatic Bile Duct,8,219,2091784
2017,New York,Liver and Intrahepatic Bile Duct,5.8,1428,19589572
2017,North Carolina,Liver and Intrahepatic Bile Duct,6.3,818,10268233
2017,North Dakota,Liver and Intrahepatic Bile Duct,5.3,49,754942
2017,Ohio,Liver and Intrahepatic Bile Duct,6.6,1019,11659650
2017,Oklahoma,Liver and Intrahepatic Bile Duct,7.6,375,3931316
2017,Oregon,Liver and Intrahepatic Bile Duct,6.6,379,4143625
2017,Pennsylvania,Liver and Intrahepatic Bile Duct,6.6,1205,12787641
2017,Rhode Island,Liver and Intrahepatic Bile Duct,7.5,103,1055673
2017,South Carolina,Liver and Intrahepatic Bile Duct,6.7,450,5021268
2017,South Dakota,Liver and Intrahepatic Bile Duct,5.5,61,872868
2017,Tennessee,Liver and Intrahepatic Bile Duct,7.6,647,6708799
2017,Texas,Liver and Intrahepatic Bile Duct,8.6,2497,28295273
2017,United States,Liver and Intrahepatic Bile Duct,6.7,27104,324985539
2017,Utah,Liver and Intrahepatic Bile Duct,4.8,127,3101042
2017,Vermont,Liver and Intrahepatic Bile Duct,5.4,47,624344
2017,Virginia,Liver and Intrahepatic Bile Duct,6,618,8463587
2017,Washington,Liver and Intrahepatic Bile Duct,7.1,643,7423362
2017,West Virginia,Liver and Intrahepatic Bile Duct,7,184,1817004
2017,Wisconsin,Liver and Intrahepatic Bile Duct,5.3,393,5790186
2017,Wyoming,Liver and Intrahepatic Bile Duct,5.7,42,578931
2018,Alabama,Liver and Intrahepatic Bile Duct,7.1,466,4887681
2018,Alaska,Liver and Intrahepatic Bile Duct,5.8,44,735139
2018,Arizona,Liver and Intrahepatic Bile Duct,6,562,7158024
2018,Arkansas,Liver and Intrahepatic Bile Duct,6.8,272,3009733
2018,California,Liver and Intrahepatic Bile Duct,7.7,3549,39461588
2018,Colorado,Liver and Intrahepatic Bile Duct,6,392,5691287
2018,Connecticut,Liver and Intrahepatic Bile Duct,5.4,263,3571520
2018,Delaware,Liver and Intrahepatic Bile Duct,6.1,83,965479
2018,District of Columbia,Liver and Intrahepatic Bile Duct,8.1,57,701547
2018,Florida,Liver and Intrahepatic Bile Duct,6.2,2018,21244317
2018,Georgia,Liver and Intrahepatic Bile Duct,6.7,802,10511131
2018,Hawaii,Liver and Intrahepatic Bile Duct,7.1,137,1420593
2018,Idaho,Liver and Intrahepatic Bile Duct,5.8,122,1750536
2018,Illinois,Liver and Intrahepatic Bile Duct,6.7,1051,12723071
2018,Indiana,Liver and Intrahepatic Bile Duct,6.4,542,6695497
2018,Iowa,Liver and Intrahepatic Bile Duct,5.5,224,3148618
2018,Kansas,Liver and Intrahepatic Bile Duct,5.8,217,2911359
2018,Kentucky,Liver and Intrahepatic Bile Duct,6.8,392,4461153
2018,Louisiana,Liver and Intrahepatic Bile Duct,8.3,502,4659690
2018,Maine,Liver and Intrahepatic Bile Duct,6.1,126,1339057
2018,Maryland,Liver and Intrahepatic Bile Duct,6.4,487,6035802
2018,Massachusetts,Liver and Intrahepatic Bile Duct,6.3,574,6882635
2018,Michigan,Liver and Intrahepatic Bile Duct,6,814,9984072
2018,Minnesota,Liver and Intrahepatic Bile Duct,6.2,440,5606249
2018,Mississippi,Liver and Intrahepatic Bile Duct,8.8,334,2981020
2018,Missouri,Liver and Intrahepatic Bile Duct,6.8,563,6121623
2018,Montana,Liver and Intrahepatic Bile Duct,5.2,82,1060665
2018,Nebraska,Liver and Intrahepatic Bile Duct,3.9,90,1925614
2018,Nevada,Liver and Intrahepatic Bile Duct,7,255,3027341
2018,New Hampshire,Liver and Intrahepatic Bile Duct,5.1,100,1353465
2018,New Jersey,Liver and Intrahepatic Bile Duct,6.2,720,8886025
2018,New Mexico,Liver and Intrahepatic Bile Duct,8.5,243,2092741
2018,New York,Liver and Intrahepatic Bile Duct,5.6,1433,19530351
2018,North Carolina,Liver and Intrahepatic Bile Duct,6.6,886,10381615
2018,North Dakota,Liver and Intrahepatic Bile Duct,4,38,758080
2018,Ohio,Liver and Intrahepatic Bile Duct,6.2,975,11676341
2018,Oklahoma,Liver and Intrahepatic Bile Duct,7,344,3940235
2018,Oregon,Liver and Intrahepatic Bile Duct,7.2,416,4181886
2018,Pennsylvania,Liver and Intrahepatic Bile Duct,6.1,1116,12800922
2018,Rhode Island,Liver and Intrahepatic Bile Duct,7.7,112,1058287
2018,South Carolina,Liver and Intrahepatic Bile Duct,6.8,469,5084156
2018,South Dakota,Liver and Intrahepatic Bile Duct,4.5,56,878698
2018,Tennessee,Liver and Intrahepatic Bile Duct,6.7,595,6771631
2018,Texas,Liver and Intrahepatic Bile Duct,8.4,2509,28628666
2018,United States,Liver and Intrahepatic Bile Duct,6.6,27685,326687501
2018,Utah,Liver and Intrahepatic Bile Duct,5.4,153,3153550
2018,Vermont,Liver and Intrahepatic Bile Duct,5.9,54,624358
2018,Virginia,Liver and Intrahepatic Bile Duct,6.2,658,8501286
2018,Washington,Liver and Intrahepatic Bile Duct,7.2,670,7523869
2018,West Virginia,Liver and Intrahepatic Bile Duct,6.4,174,1804291
2018,Wisconsin,Liver and Intrahepatic Bile Duct,5.9,458,5807406
2018,Wyoming,Liver and Intrahepatic Bile Duct,6.1,46,577601
