Year,Area,Cancer Type,Age-Adjusted Rate,Death Count,Population
2017,New Hampshire,Lung and Bronchus,38.7,700,1348787
2017,New Jersey,Lung and Bronchus,31.8,3562,8885525
2017,New Mexico,Lung and Bronchus,25.7,678,2091784
2017,New York,Lung and Bronchus,31.5,7821,19589572
2017,North Carolina,Lung and Bronchus,41.9,5286,10268233
2017,North Dakota,Lung and Bronchus,34.8,310,754942
2017,Ohio,Lung and Bronchus,44.7,6796,11659650
2017,Oklahoma,Lung and Bronchus,46.7,2210,3931316
2017,Oregon,Lung and Bronchus,35.1,1865,4143625
2017,Pennsylvania,Lung and Bronchus,38.7,6910,12787641
2017,Rhode Island,Lung and Bronchus,39.7,556,1055673
2017,South Carolina,Lung and Bronchus,41.1,2700,5021268
2017,South Dakota,Lung and Bronchus,38.7,422,872868
2017,Tennessee,Lung and Bronchus,47.5,4001,6708799
2017,Texas,Lung and Bronchus,33,9109,28295273
2017,United States,Lung and Bronchus,36.7,145849,324985539
2017,Utah,Lung and Bronchus,17.3,451,3101042
2017,Vermont,Lung and Bronchus,39.7,356,624344
2017,Virginia,Lung and Bronchus,36.8,3710,8463587
2017,Washington,Lung and Bronchus,34,2928,7423362
2017,West Virginia,Lung and Bronchus,49.4,1338,1817004
2017,Wisconsin,Lung and Bronchus,37.7,2802,5790186
2017,Wyoming,Lung and Bronchus,30.5,216,578931
2018,Alabama,Lung and Bronchus,45.6,2939,4887681
2018,Alaska,Lung and Bronchus,31.9,213,735139
2018,Arizona,Lung and Bronchus,27.9,2643,7158024
2018,Arkansas,Lung and Bronchus,47.3,1871,3009733
2018,California,Lung and Bronchus,25,11078,39461588
2018,Colorado,Lung and Bronchus,23.1,1407,5691287
2018,Connecticut,Lung and Bronchus,30,1465,3571520
2018,Delaware,Lung and Bronchus,38.9,529,965479
2018,District of Columbia,Lung and Bronchus,24.7,169,701547
2018,Florida,Lung and Bronchus,34.3,11288,21244317
2018,Georgia,Lung and Bronchus,37.8,4405,10511131
2018,Hawaii,Lung and Bronchus,26,517,1420593
2018,Idaho,Lung and Bronchus,30.5,633,1750536
2018,Illinois,Lung and Bronchus,36.6,5735,12723071
2018,Indiana,Lung and Bronchus,44,3652,6695497
2018,Iowa,Lung and Bronchus,37.8,1572,3148618
2018,Kansas,Lung and Bronchus,38.2,1384,2911359
2018,Kentucky,Lung and Bronchus,53.5,3065,4461153
2018,Louisiana,Lung and Bronchus,43.1,2454,4659690
2018,Maine,Lung and Bronchus,44.6,928,1339057
2018,Maryland,Lung and Bronchus,33.4,2468,6035802
2018,Massachusetts,Lung and Bronchus,33.8,2982,6882635
2018,Michigan,Lung and Bronchus,41,5457,9984072
2018,Minnesota,Lung and Bronchus,30.6,2137,5606249
2018,Mississippi,Lung and Bronchus,49.6,1838,2981020
2018,Missouri,Lung and Bronchus,44.3,3559,6121623
2018,Montana,Lung and Bronchus,31.6,470,1060665
2018,Nebraska,Lung and Bronchus,33.5,791,1925614
2018,Nevada,Lung and Bronchus,32.9,1191,3027341
2018,New Hampshire,Lung and Bronchus,35.8,684,1353465
2018,New Jersey,Lung and Bronchus,30.6,3488,8886025
2018,New Mexico,Lung and Bronchus,22.6,631,2092741
2018,New York,Lung and Bronchus,30.6,7732,19530351
2018,North Carolina,Lung and Bronchus,39.6,5189,10381615
2018,North Dakota,Lung and Bronchus,32.8,292,758080
2018,Ohio,Lung and Bronchus,42.9,6666,11676341
2018,Oklahoma,Lung and Bronchus,46.8,2274,3940235
2018,Oregon,Lung and Bronchus,32.9,1810,4181886
2018,Pennsylvania,Lung and Bronchus,37.4,6778,12800922
2018,Rhode Island,Lung and Bronchus,35.8,522,1058287
2018,South Carolina,Lung and Bronchus,38.9,2658,5084156
2018,South Dakota,Lung and Bronchus,35.2,395,878698
2018,Tennessee,Lung and Bronchus,45.4,3935,6771631
2018,Texas,Lung and Bronchus,30.6,8725,28628666
2018,United States,Lung and Bronchus,34.8,142080,326687501
2018,Utah,Lung and Bronchus,16.5,447,3153550
2018,Vermont,Lung and Bronchus,36.4,326,624358
2018,Virginia,Lung and Bronchus,35.4,3657,8501286
2018,Washington,Lung and Bronchus,31.2,2770,7523869
2018,West Virginia,Lung and Bronchus,50.5,1361,1804291
2018,Wisconsin,Lung and Bronchus,34.9,2681,5807406
2018,Wyoming,Lung and Bronchus,29.6,219,577601
